"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Oklahoma","OK",2184,108,488,115,9,31
"2020-04-15","Oklahoma","OK",2263,123,510,79,15,22
"2020-04-16","Oklahoma","OK",2357,131,528,94,8,18
"2020-04-17","Oklahoma","OK",2465,136,528,108,5,0
"2020-04-18","Oklahoma","OK",2465,136,541,0,0,13
"2020-04-19","Oklahoma","OK",2567,140,541,102,4,0
"2020-04-20","Oklahoma","OK",2680,143,541,113,3,0
"2020-04-21","Oklahoma","OK",2807,164,561,127,21,20
"2020-04-22","Oklahoma","OK",2894,170,588,87,6,27
"2020-04-23","Oklahoma","OK",3017,179,622,123,9,34
"2020-04-24","Oklahoma","OK",3121,188,637,104,9,15
"2020-04-25","Oklahoma","OK",3194,194,637,73,6,0
"2020-04-26","Oklahoma","OK",3254,195,653,60,1,16
"2020-04-27","Oklahoma","OK",3281,197,656,27,2,3
"2020-04-28","Oklahoma","OK",3410,207,656,129,10,0
"2020-04-29","Oklahoma","OK",3473,214,693,63,7,37
"2020-04-30","Oklahoma","OK",3618,222,703,145,8,10
"2020-05-01","Oklahoma","OK",3748,230,715,130,8,12
"2020-05-02","Oklahoma","OK",3851,238,743,103,8,28
"2020-05-03","Oklahoma","OK",3972,238,743,121,0,0
"2020-05-04","Oklahoma","OK",4044,238,753,72,0,10
"2020-05-05","Oklahoma","OK",4127,247,773,83,9,20
"2020-05-06","Oklahoma","OK",4202,253,773,75,6,0
"2020-05-07","Oklahoma","OK",4330,260,805,128,7,32
"2020-05-08","Oklahoma","OK",4424,266,805,94,6,0
"2020-05-09","Oklahoma","OK",4490,270,822,66,4,17
"2020-05-10","Oklahoma","OK",4589,272,826,99,2,4
"2020-05-11","Oklahoma","OK",4613,274,828,24,2,2
"2020-05-12","Oklahoma","OK",4732,278,828,119,4,0
"2020-05-13","Oklahoma","OK",4858,278,848,126,0,20
"2020-05-14","Oklahoma","OK",4963,284,858,105,6,10
"2020-05-15","Oklahoma","OK",5087,285,863,124,1,5
"2020-05-16","Oklahoma","OK",5237,288,878,150,3,15
"2020-05-17","Oklahoma","OK",5310,288,880,73,0,2
"2020-05-18","Oklahoma","OK",5398,288,885,88,0,5
"2020-05-19","Oklahoma","OK",5489,293,897,91,5,12
"2020-05-20","Oklahoma","OK",5532,299,905,43,6,8
"2020-05-21","Oklahoma","OK",5680,304,917,148,5,12
"2020-05-22","Oklahoma","OK",5849,307,926,169,3,9
"2020-05-23","Oklahoma","OK",5960,311,926,111,4,0
"2020-05-24","Oklahoma","OK",6037,311,938,77,0,12
"2020-05-25","Oklahoma","OK",6090,313,938,53,2,0
"2020-05-26","Oklahoma","OK",6138,318,941,48,5,3
"2020-05-27","Oklahoma","OK",6229,322,941,91,4,0
"2020-05-28","Oklahoma","OK",6273,325,975,44,3,34
"2020-05-29","Oklahoma","OK",6338,329,982,65,4,7
"2020-05-30","Oklahoma","OK",6418,334,982,80,5,0
"2020-05-31","Oklahoma","OK",6418,334,985,0,0,3
"2020-06-01","Oklahoma","OK",6573,334,986,155,0,1
"2020-06-02","Oklahoma","OK",6692,339,994,119,5,8
"2020-06-03","Oklahoma","OK",6805,341,1003,113,2,9
"2020-06-04","Oklahoma","OK",6907,344,1014,102,3,11
"2020-06-05","Oklahoma","OK",7007,345,1014,100,1,0
"2020-06-06","Oklahoma","OK",7059,347,1026,52,2,12
"2020-06-07","Oklahoma","OK",7150,348,1026,91,1,0
"2020-06-08","Oklahoma","OK",7205,348,1039,55,0,13
"2020-06-09","Oklahoma","OK",7363,354,1061,158,6,22
"2020-06-10","Oklahoma","OK",7483,356,1075,120,2,14
"2020-06-11","Oklahoma","OK",7626,358,1092,143,2,17
"2020-06-12","Oklahoma","OK",7849,360,1103,223,2,11
"2020-06-13","Oklahoma","OK",8073,359,1111,224,-1,8
"2020-06-14","Oklahoma","OK",8231,359,1116,158,0,5
"2020-06-15","Oklahoma","OK",8417,359,1117,186,0,1
"2020-06-16","Oklahoma","OK",8645,363,1130,228,4,13
"2020-06-17","Oklahoma","OK",8904,364,1146,259,1,16
"2020-06-18","Oklahoma","OK",9355,366,1146,451,2,0
"2020-06-19","Oklahoma","OK",9707,367,1209,352,1,63
"2020-06-20","Oklahoma","OK",10038,368,1229,331,1,20
"2020-06-21","Oklahoma","OK",10516,369,1243,478,1,14
"2020-06-22","Oklahoma","OK",10734,369,1268,218,0,25
"2020-06-23","Oklahoma","OK",11031,371,1288,297,2,20
"2020-06-24","Oklahoma","OK",11510,372,1319,479,1,31
"2020-06-25","Oklahoma","OK",11948,375,1336,438,3,17
"2020-06-26","Oklahoma","OK",12347,377,1393,399,2,57
"2020-06-27","Oklahoma","OK",12646,384,1440,299,7,47
"2020-06-28","Oklahoma","OK",12947,385,1456,301,1,16
"2020-06-29","Oklahoma","OK",13175,385,1489,228,0,33
"2020-06-30","Oklahoma","OK",13757,387,1520,582,2,31
"2020-07-01","Oklahoma","OK",14119,389,1553,362,2,33
"2020-07-02","Oklahoma","OK",14531,395,1615,412,6,62
"2020-07-03","Oklahoma","OK",15069,398,1661,538,3,46
"2020-07-04","Oklahoma","OK",15648,398,1676,579,0,15
"2020-07-05","Oklahoma","OK",15931,398,1685,283,0,9
"2020-07-06","Oklahoma","OK",16362,399,1689,431,1,4
"2020-07-07","Oklahoma","OK",17220,404,1741,858,5,52
"2020-07-08","Oklahoma","OK",17894,407,1804,674,3,63
"2020-07-09","Oklahoma","OK",18497,410,1893,603,3,89
"2020-07-10","Oklahoma","OK",19092,416,1949,595,6,56
"2020-07-11","Oklahoma","OK",19779,421,1992,687,5,43
"2020-07-12","Oklahoma","OK",20235,422,2032,456,1,40
"2020-07-13","Oklahoma","OK",20746,424,2063,511,2,31
"2020-07-14","Oklahoma","OK",21740,428,2116,994,4,53
"2020-07-15","Oklahoma","OK",22814,432,2170,1074,4,54
"2020-07-16","Oklahoma","OK",23440,438,2218,626,6,48
"2020-07-17","Oklahoma","OK",24140,445,2289,700,7,71
"2020-07-18","Oklahoma","OK",25057,451,2375,917,6,86
"2020-07-19","Oklahoma","OK",25266,451,2388,209,0,13
"2020-07-20","Oklahoma","OK",25436,452,2403,170,1,15
"2020-07-21","Oklahoma","OK",26326,461,2403,890,9,0
"2020-07-22","Oklahoma","OK",27298,474,2540,972,13,137
"2020-07-23","Oklahoma","OK",27969,477,2596,671,3,56
"2020-07-24","Oklahoma","OK",29116,484,2687,1147,7,91
"2020-07-25","Oklahoma","OK",30081,496,2768,965,12,81
"2020-07-26","Oklahoma","OK",31285,496,2835,1204,0,67
"2020-07-27","Oklahoma","OK",32685,496,2872,1400,0,37
"2020-07-28","Oklahoma","OK",33775,509,2987,1090,13,115
"2020-07-29","Oklahoma","OK",34623,523,3041,848,14,54
"2020-07-30","Oklahoma","OK",35740,536,3104,1117,13,63
"2020-07-31","Oklahoma","OK",36487,541,3161,747,5,57
"2020-08-01","Oklahoma","OK",37731,549,3228,1244,8,67
"2020-08-02","Oklahoma","OK",38225,550,3241,494,1,13
"2020-08-03","Oklahoma","OK",38602,551,3275,377,1,34
"2020-08-04","Oklahoma","OK",39463,566,3375,861,15,100
"2020-08-05","Oklahoma","OK",40564,583,3445,1101,17,70
"2020-08-06","Oklahoma","OK",41401,593,3497,837,10,52
"2020-08-07","Oklahoma","OK",42255,600,3555,854,7,58
"2020-08-08","Oklahoma","OK",43080,603,3594,825,3,39
"2020-08-09","Oklahoma","OK",43566,603,3605,486,0,11
"2020-08-10","Oklahoma","OK",43963,605,3625,397,2,20
"2020-08-11","Oklahoma","OK",44728,618,3760,765,13,135
"2020-08-12","Oklahoma","OK",45398,627,3842,670,9,82
"2020-08-13","Oklahoma","OK",46103,638,3901,705,11,59
"2020-08-14","Oklahoma","OK",46897,644,3953,794,6,52
"2020-08-15","Oklahoma","OK",47798,657,3998,901,13,45
"2020-08-16","Oklahoma","OK",48342,661,4013,544,4,15
"2020-08-17","Oklahoma","OK",48711,665,4021,369,4,8
"2020-08-18","Oklahoma","OK",49312,679,4115,601,14,94
"2020-08-19","Oklahoma","OK",49923,699,4192,611,20,77
"2020-08-20","Oklahoma","OK",50669,709,4268,746,10,76
"2020-08-21","Oklahoma","OK",51746,715,4316,1077,6,48
"2020-08-22","Oklahoma","OK",52599,725,4368,853,10,52
"2020-08-23","Oklahoma","OK",53165,726,4422,566,1,54
