"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Ohio","OH",7285,434,2156,310,35,123
"2020-04-15","Ohio","OH",7794,470,2237,509,36,81
"2020-04-16","Ohio","OH",8414,504,2331,620,34,94
"2020-04-17","Ohio","OH",9107,552,2424,693,48,93
"2020-04-18","Ohio","OH",10222,587,2519,1115,35,95
"2020-04-19","Ohio","OH",11602,618,2565,1380,31,46
"2020-04-20","Ohio","OH",12919,661,2653,1317,43,88
"2020-04-21","Ohio","OH",13725,699,2779,806,38,126
"2020-04-22","Ohio","OH",14117,742,2882,392,43,103
"2020-04-23","Ohio","OH",14694,782,2960,577,40,78
"2020-04-24","Ohio","OH",15169,830,3053,475,48,93
"2020-04-25","Ohio","OH",15587,861,3115,418,31,62
"2020-04-26","Ohio","OH",15972,911,3178,385,50,63
"2020-04-27","Ohio","OH",16325,957,3232,353,46,54
"2020-04-28","Ohio","OH",16769,1012,3340,444,55,108
"2020-04-29","Ohio","OH",17303,1053,3421,534,41,81
"2020-04-30","Ohio","OH",18027,1083,3533,724,30,112
"2020-05-01","Ohio","OH",18743,1132,3634,716,49,101
"2020-05-02","Ohio","OH",19335,1174,3712,592,42,78
"2020-05-03","Ohio","OH",19914,1217,3769,579,43,57
"2020-05-04","Ohio","OH",20474,1246,3809,560,29,40
"2020-05-05","Ohio","OH",20969,1284,3956,495,38,147
"2020-05-06","Ohio","OH",21576,1326,4052,607,42,96
"2020-05-07","Ohio","OH",22131,1366,4140,555,40,88
"2020-05-08","Ohio","OH",23016,1405,4218,885,39,78
"2020-05-09","Ohio","OH",23697,1445,4300,681,40,82
"2020-05-10","Ohio","OH",24081,1479,4351,384,34,51
"2020-05-11","Ohio","OH",24777,1505,4413,696,26,62
"2020-05-12","Ohio","OH",25250,1544,4539,473,39,126
"2020-05-13","Ohio","OH",25721,1581,4618,471,37,79
"2020-05-14","Ohio","OH",26357,1608,4718,636,27,100
"2020-05-15","Ohio","OH",26954,1653,4791,597,45,73
"2020-05-16","Ohio","OH",27474,1687,4870,520,34,79
"2020-05-17","Ohio","OH",27923,1723,4921,449,36,51
"2020-05-18","Ohio","OH",28454,1761,4998,531,38,77
"2020-05-19","Ohio","OH",28952,1794,5117,498,33,119
"2020-05-20","Ohio","OH",29436,1823,5198,484,29,81
"2020-05-21","Ohio","OH",30167,1860,5295,731,37,97
"2020-05-22","Ohio","OH",30794,1892,5379,627,32,84
"2020-05-23","Ohio","OH",31408,1935,5437,614,43,58
"2020-05-24","Ohio","OH",31911,1962,5476,503,27,39
"2020-05-25","Ohio","OH",32477,1989,5511,566,27,35
"2020-05-26","Ohio","OH",33006,2009,5579,529,20,68
"2020-05-27","Ohio","OH",33439,2035,5700,433,26,121
"2020-05-28","Ohio","OH",33915,2056,5811,476,21,111
"2020-05-29","Ohio","OH",34566,2083,5947,651,27,136
"2020-05-30","Ohio","OH",35033,2104,6011,467,21,64
"2020-05-31","Ohio","OH",35513,2134,6049,480,30,38
"2020-06-01","Ohio","OH",35984,2164,6112,471,30,63
"2020-06-02","Ohio","OH",36350,2185,6176,366,21,64
"2020-06-03","Ohio","OH",36792,2214,6251,442,29,75
"2020-06-04","Ohio","OH",37282,2236,6312,490,22,61
"2020-06-05","Ohio","OH",37758,2253,6385,476,17,73
"2020-06-06","Ohio","OH",38111,2276,6460,353,23,75
"2020-06-07","Ohio","OH",38476,2287,6497,365,11,37
"2020-06-08","Ohio","OH",38837,2303,6550,361,16,53
"2020-06-09","Ohio","OH",39162,2317,6620,325,14,70
"2020-06-10","Ohio","OH",39575,2330,6693,413,13,73
"2020-06-11","Ohio","OH",40004,2343,6753,429,13,60
"2020-06-12","Ohio","OH",40424,2368,6814,420,25,61
"2020-06-13","Ohio","OH",40851,2389,6864,427,21,50
"2020-06-14","Ohio","OH",41148,2408,6895,297,19,31
"2020-06-15","Ohio","OH",41576,2422,6948,428,14,53
"2020-06-16","Ohio","OH",42010,2430,7007,434,8,59
"2020-06-17","Ohio","OH",42422,2443,7051,412,13,44
"2020-06-18","Ohio","OH",43122,2456,7104,700,13,53
"2020-06-19","Ohio","OH",43731,2473,7167,609,17,63
"2020-06-20","Ohio","OH",44261,2481,7201,530,8,34
"2020-06-21","Ohio","OH",44808,2488,7242,547,7,41
"2020-06-22","Ohio","OH",45537,2505,7292,729,17,50
"2020-06-23","Ohio","OH",46127,2517,7379,590,12,87
"2020-06-24","Ohio","OH",46759,2525,7447,632,8,68
"2020-06-25","Ohio","OH",47651,2534,7502,892,9,55
"2020-06-26","Ohio","OH",48638,2548,7570,987,14,68
"2020-06-27","Ohio","OH",49455,2562,7624,817,14,54
"2020-06-28","Ohio","OH",50309,2579,7681,854,17,57
"2020-06-29","Ohio","OH",51046,2595,7746,737,16,65
"2020-06-30","Ohio","OH",51789,2601,7839,743,6,93
"2020-07-01","Ohio","OH",52865,2618,7911,1076,17,72
"2020-07-02","Ohio","OH",52865,2629,7911,0,11,0
"2020-07-03","Ohio","OH",55257,2642,8084,2392,13,173
"2020-07-04","Ohio","OH",56183,2654,8111,926,12,27
"2020-07-05","Ohio","OH",57150,2669,8172,967,15,61
"2020-07-06","Ohio","OH",57956,2682,8249,806,13,77
"2020-07-07","Ohio","OH",58904,2697,8383,948,15,134
