"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-05-16","South Carolina","SC",8661,380,1421,254,0,0
"2020-05-17","South Carolina","SC",8816,385,1421,155,5,0
"2020-05-18","South Carolina","SC",8942,391,1421,126,6,0
"2020-05-19","South Carolina","SC",9056,399,1444,114,8,23
"2020-05-20","South Carolina","SC",9175,407,1444,119,8,0
"2020-05-21","South Carolina","SC",9381,416,1444,206,9,0
"2020-05-22","South Carolina","SC",9638,419,1534,257,3,90
"2020-05-23","South Carolina","SC",9895,425,1534,257,6,0
"2020-05-24","South Carolina","SC",10096,435,1534,201,10,0
"2020-05-25","South Carolina","SC",10178,440,1534,82,5,0
"2020-05-26","South Carolina","SC",10416,446,1618,238,6,84
"2020-05-27","South Carolina","SC",10623,466,1618,207,20,0
"2020-05-28","South Carolina","SC",10788,470,1618,165,4,0
"2020-05-29","South Carolina","SC",11131,483,1634,343,13,16
"2020-05-30","South Carolina","SC",11394,487,1634,263,4,0
"2020-05-31","South Carolina","SC",11861,494,1634,467,7,0
"2020-06-01","South Carolina","SC",12148,500,1634,287,6,0
"2020-06-02","South Carolina","SC",12415,501,1789,267,1,155
"2020-06-03","South Carolina","SC",12415,501,1789,0,0,0
"2020-06-04","South Carolina","SC",12415,501,1789,0,0,0
"2020-06-05","South Carolina","SC",13453,539,1814,1038,38,25
"2020-06-06","South Carolina","SC",13453,539,1814,0,0,0
"2020-06-07","South Carolina","SC",14286,546,1814,833,7,0
"2020-06-08","South Carolina","SC",14800,557,1814,514,11,0
"2020-06-09","South Carolina","SC",15228,568,1898,428,11,84
"2020-06-10","South Carolina","SC",15759,575,1898,531,7,0
"2020-06-11","South Carolina","SC",16441,588,1898,682,13,0
"2020-06-12","South Carolina","SC",17170,593,1988,729,5,90
"2020-06-13","South Carolina","SC",17955,599,1988,785,6,0
"2020-06-14","South Carolina","SC",18795,600,1988,840,1,0
"2020-06-15","South Carolina","SC",19378,602,1988,583,2,0
"2020-06-16","South Carolina","SC",19990,607,2055,612,5,67
"2020-06-17","South Carolina","SC",20556,617,2055,566,10,0
"2020-06-18","South Carolina","SC",21533,621,2055,977,4,0
"2020-06-19","South Carolina","SC",22608,639,2294,1075,18,239
"2020-06-20","South Carolina","SC",23756,644,2294,1148,5,0
"2020-06-21","South Carolina","SC",24661,653,2294,905,9,0
"2020-06-22","South Carolina","SC",25666,659,2294,1005,6,0
"2020-06-23","South Carolina","SC",26572,673,2377,906,14,83
"2020-06-24","South Carolina","SC",27897,683,2377,1325,10,0
"2020-06-25","South Carolina","SC",29022,693,2377,1125,10,0
"2020-06-26","South Carolina","SC",30335,694,2622,1313,1,245
"2020-06-27","South Carolina","SC",31939,711,2622,1604,17,0
"2020-06-28","South Carolina","SC",33320,716,2622,1381,5,0
"2020-06-29","South Carolina","SC",34644,720,2622,1324,4,0
"2020-06-30","South Carolina","SC",36399,739,2854,1755,19,232
"2020-07-01","South Carolina","SC",37919,766,2854,1520,27,0
"2020-07-02","South Carolina","SC",39701,784,2854,1782,18,0
"2020-07-03","South Carolina","SC",41532,793,2882,1831,9,28
"2020-07-04","South Carolina","SC",43386,813,2882,1854,20,0
"2020-07-05","South Carolina","SC",44847,820,2882,1461,7,0
"2020-07-06","South Carolina","SC",46380,827,2882,1533,7,0
"2020-07-07","South Carolina","SC",47352,846,3090,972,19,208
"2020-07-08","South Carolina","SC",48909,884,3090,1557,38,0
"2020-07-09","South Carolina","SC",50691,905,3090,1782,21,0
"2020-07-10","South Carolina","SC",52419,929,3398,1728,24,308
"2020-07-11","South Carolina","SC",54699,951,3398,2280,22,0
"2020-07-12","South Carolina","SC",56648,961,3398,1949,10,0
"2020-07-13","South Carolina","SC",58168,972,3398,1520,11,0
"2020-07-14","South Carolina","SC",60389,993,3744,2221,21,346
"2020-07-15","South Carolina","SC",62245,998,3744,1856,5,0
"2020-07-16","South Carolina","SC",64083,1070,3744,1838,72,0
"2020-07-17","South Carolina","SC",66060,1096,4182,1977,26,438
"2020-07-18","South Carolina","SC",67612,1135,4182,1552,39,0
"2020-07-19","South Carolina","SC",69986,1155,4182,2374,20,0
"2020-07-20","South Carolina","SC",71445,1164,4182,1459,9,0
"2020-07-21","South Carolina","SC",73337,1221,4498,1892,57,316
"2020-07-22","South Carolina","SC",75042,1285,4498,1705,64,0
"2020-07-23","South Carolina","SC",76606,1334,4498,1564,49,0
"2020-07-24","South Carolina","SC",78607,1385,4827,2001,51,329
"2020-07-25","South Carolina","SC",80008,1465,4827,1401,80,0
"2020-07-26","South Carolina","SC",81199,1491,4827,1191,26,0
"2020-07-27","South Carolina","SC",82417,1506,4827,1218,15,0
"2020-07-28","South Carolina","SC",84109,1565,5117,1692,59,290
"2020-07-29","South Carolina","SC",85846,1615,5117,1737,50,0
"2020-07-30","South Carolina","SC",87572,1667,5117,1726,52,0
"2020-07-31","South Carolina","SC",89016,1712,5117,1444,45,0
"2020-08-01","South Carolina","SC",90599,1751,5527,1583,39,410
"2020-08-02","South Carolina","SC",91788,1777,5527,1189,26,0
"2020-08-03","South Carolina","SC",92951,1793,5527,1163,16,0
"2020-08-04","South Carolina","SC",94190,1847,5799,1239,54,272
"2020-08-05","South Carolina","SC",95472,1894,5799,1282,47,0
"2020-08-06","South Carolina","SC",96797,1942,5799,1325,48,0
"2020-08-07","South Carolina","SC",98219,1962,6153,1422,20,354
"2020-08-08","South Carolina","SC",99460,2007,6153,1241,45,0
"2020-08-09","South Carolina","SC",100435,2031,6153,975,24,0
"2020-08-10","South Carolina","SC",101159,2048,6153,724,17,0
"2020-08-11","South Carolina","SC",102130,2098,6482,971,50,329
"2020-08-12","South Carolina","SC",102974,2144,6482,844,46,0
"2020-08-13","South Carolina","SC",103909,2184,6482,935,40,0
"2020-08-14","South Carolina","SC",104841,2204,6852,932,20,370
"2020-08-15","South Carolina","SC",105882,2260,6852,1041,56,0
"2020-08-16","South Carolina","SC",106497,2269,6852,615,9,0
"2020-08-17","South Carolina","SC",106953,2288,6852,456,19,0
"2020-08-18","South Carolina","SC",107672,2343,7146,719,55,294
"2020-08-19","South Carolina","SC",108411,2360,7146,739,17,0
"2020-08-20","South Carolina","SC",109320,2401,7146,909,41,0
"2020-08-21","South Carolina","SC",110378,2459,7439,1058,58,293
"2020-08-22","South Carolina","SC",111295,2493,7439,917,34,0
"2020-08-23","South Carolina","SC",111988,2504,7439,693,11,0
"2020-08-24","South Carolina","SC",112551,2511,7439,563,7,0
"2020-08-25","South Carolina","SC",113488,2529,7598,937,18,159
"2020-08-26","South Carolina","SC",114093,2573,7598,605,44,0
"2020-08-27","South Carolina","SC",114598,2628,7598,505,55,0
"2020-08-28","South Carolina","SC",115951,2655,NA,1353,27,NA
"2020-08-29","South Carolina","SC",117249,2698,NA,1298,43,NA
"2020-08-30","South Carolina","SC",118324,2709,NA,1075,11,NA
"2020-08-31","South Carolina","SC",118992,2720,NA,668,11,NA
"2020-09-01","South Carolina","SC",119846,2757,NA,854,37,NA
"2020-09-02","South Carolina","SC",120503,2794,NA,657,37,NA
"2020-09-03","South Carolina","SC",121696,2807,NA,1193,13,NA
"2020-09-04","South Carolina","SC",123325,2846,NA,1629,39,NA
"2020-09-05","South Carolina","SC",124289,2877,NA,964,31,NA
"2020-09-06","South Carolina","SC",124952,2887,NA,663,10,NA
"2020-09-07","South Carolina","SC",125607,2907,NA,655,20,NA
"2020-09-08","South Carolina","SC",125908,2912,NA,301,5,NA
"2020-09-09","South Carolina","SC",126213,2942,NA,305,30,NA
"2020-09-10","South Carolina","SC",126592,2975,NA,379,33,NA
"2020-09-11","South Carolina","SC",129046,3028,NA,2454,53,NA
"2020-09-12","South Carolina","SC",129978,3040,NA,932,12,NA
"2020-09-13","South Carolina","SC",131864,3064,NA,1886,24,NA
"2020-09-14","South Carolina","SC",132680,3077,NA,816,13,NA
"2020-09-15","South Carolina","SC",133470,3098,NA,790,21,NA
"2020-09-16","South Carolina","SC",134122,3132,NA,652,34,NA
"2020-09-17","South Carolina","SC",135446,3158,NA,1324,26,NA
"2020-09-18","South Carolina","SC",136318,3177,NA,872,19,NA
"2020-09-19","South Carolina","SC",137240,3188,NA,922,11,NA
"2020-09-20","South Carolina","SC",137708,3199,NA,468,11,NA
"2020-09-21","South Carolina","SC",138124,3212,NA,416,13,NA
"2020-09-22","South Carolina","SC",140789,3243,NA,2665,31,NA
"2020-09-23","South Carolina","SC",141686,3262,NA,897,19,NA
"2020-09-24","South Carolina","SC",142707,3279,NA,1021,17,NA
"2020-09-25","South Carolina","SC",143902,3297,NA,1195,18,NA
"2020-09-26","South Carolina","SC",145273,3323,NA,1371,26,NA
"2020-09-27","South Carolina","SC",145887,3326,NA,614,3,NA
"2020-09-28","South Carolina","SC",146455,3337,NA,568,11,NA
"2020-09-29","South Carolina","SC",147634,3359,NA,1179,22,NA
"2020-09-30","South Carolina","SC",147942,3378,NA,308,19,NA
"2020-10-01","South Carolina","SC",148323,3400,NA,381,22,NA
"2020-10-02","South Carolina","SC",149185,3409,NA,862,9,NA
"2020-10-03","South Carolina","SC",150891,3442,NA,1706,33,NA
"2020-10-04","South Carolina","SC",151582,3453,NA,691,11,NA
"2020-10-05","South Carolina","SC",152159,3456,NA,577,3,NA
"2020-10-06","South Carolina","SC",152970,3471,NA,811,15,NA
"2020-10-07","South Carolina","SC",153705,3502,NA,735,31,NA
"2020-10-08","South Carolina","SC",154755,3514,NA,1050,12,NA
"2020-10-09","South Carolina","SC",155676,3530,NA,921,16,NA
"2020-10-10","South Carolina","SC",156621,3551,NA,945,21,NA
"2020-10-11","South Carolina","SC",157406,3552,NA,785,1,NA
"2020-10-12","South Carolina","SC",158055,3559,NA,649,7,NA
"2020-10-13","South Carolina","SC",158883,3576,NA,828,17,NA
"2020-10-14","South Carolina","SC",159809,3593,NA,926,17,NA
"2020-10-15","South Carolina","SC",161106,3607,NA,1297,14,NA
"2020-10-16","South Carolina","SC",162253,3615,NA,1147,8,NA
"2020-10-17","South Carolina","SC",163214,3637,NA,961,22,NA
"2020-10-18","South Carolina","SC",163990,3650,NA,776,13,NA
"2020-10-19","South Carolina","SC",164609,3661,NA,619,11,NA
"2020-10-20","South Carolina","SC",165493,3696,NA,884,35,NA
"2020-10-21","South Carolina","SC",166357,3708,NA,864,12,NA
"2020-10-22","South Carolina","SC",167485,3755,NA,1128,47,NA
"2020-10-23","South Carolina","SC",168549,3777,NA,1064,22,NA
"2020-10-24","South Carolina","SC",169341,3793,NA,792,16,NA
"2020-10-25","South Carolina","SC",170678,3802,NA,1337,9,NA
"2020-10-26","South Carolina","SC",171501,3823,NA,823,21,NA
"2020-10-27","South Carolina","SC",172579,3842,NA,1078,19,NA
"2020-10-28","South Carolina","SC",173491,3876,NA,912,34,NA
"2020-10-29","South Carolina","SC",174591,3889,NA,1100,13,NA
"2020-10-30","South Carolina","SC",175594,3896,NA,1003,7,NA
"2020-10-31","South Carolina","SC",176612,3935,NA,1018,39,NA
"2020-11-01","South Carolina","SC",178023,3936,NA,1411,1,NA
"2020-11-02","South Carolina","SC",178917,3946,NA,894,10,NA
"2020-11-03","South Carolina","SC",179952,3968,NA,1035,22,NA
"2020-11-04","South Carolina","SC",180870,3985,NA,918,17,NA
"2020-11-05","South Carolina","SC",181639,3992,NA,769,7,NA
"2020-11-06","South Carolina","SC",182872,4005,NA,1233,13,NA
"2020-11-07","South Carolina","SC",184742,4015,NA,1870,10,NA
"2020-11-08","South Carolina","SC",185688,4036,NA,946,21,NA
"2020-11-09","South Carolina","SC",186391,4041,NA,703,5,NA
"2020-11-10","South Carolina","SC",187738,4062,NA,1347,21,NA
"2020-11-11","South Carolina","SC",188995,4076,NA,1257,14,NA
"2020-11-12","South Carolina","SC",190490,4084,NA,1495,8,NA
"2020-11-13","South Carolina","SC",192101,4101,NA,1611,17,NA
"2020-11-14","South Carolina","SC",194014,4110,NA,1913,9,NA
"2020-11-15","South Carolina","SC",195507,4112,NA,1493,2,NA
"2020-11-16","South Carolina","SC",196617,4143,NA,1110,31,NA
"2020-11-17","South Carolina","SC",197900,4156,NA,1283,13,NA
"2020-11-18","South Carolina","SC",199447,4182,NA,1547,26,NA
"2020-11-19","South Carolina","SC",201160,4201,NA,1713,19,NA
"2020-11-20","South Carolina","SC",203161,4231,NA,2001,30,NA
"2020-11-21","South Carolina","SC",205018,4274,NA,1857,43,NA
"2020-11-22","South Carolina","SC",206295,4283,NA,1277,9,NA
"2020-11-23","South Carolina","SC",207552,4288,NA,1257,5,NA
"2020-11-24","South Carolina","SC",209230,4313,NA,1678,25,NA
"2020-11-25","South Carolina","SC",210905,4317,NA,1675,4,NA
"2020-11-26","South Carolina","SC",210905,4317,NA,0,0,NA
"2020-11-27","South Carolina","SC",213120,4346,NA,2215,29,NA
"2020-11-28","South Carolina","SC",214911,4346,NA,1791,0,NA
"2020-11-29","South Carolina","SC",216129,4353,NA,1218,7,NA
"2020-11-30","South Carolina","SC",217487,4381,NA,1358,28,NA
"2020-12-01","South Carolina","SC",218912,4404,NA,1425,23,NA
"2020-12-02","South Carolina","SC",220835,4444,NA,1923,40,NA
"2020-12-03","South Carolina","SC",223063,4466,NA,2228,22,NA
"2020-12-04","South Carolina","SC",226013,4496,NA,2950,30,NA
"2020-12-05","South Carolina","SC",229235,4517,NA,3222,21,NA
"2020-12-06","South Carolina","SC",232099,4566,NA,2864,49,NA
"2020-12-07","South Carolina","SC",234652,4579,NA,2553,13,NA
"2020-12-08","South Carolina","SC",236954,4585,NA,2302,6,NA
"2020-12-09","South Carolina","SC",239444,4612,NA,2490,27,NA
"2020-12-10","South Carolina","SC",241686,4627,NA,2242,15,NA
"2020-12-11","South Carolina","SC",245226,4673,NA,3540,46,NA
"2020-12-12","South Carolina","SC",248798,4685,NA,3572,12,NA
"2020-12-13","South Carolina","SC",252206,4739,NA,3408,54,NA
"2020-12-14","South Carolina","SC",254776,4751,NA,2570,12,NA
"2020-12-15","South Carolina","SC",257320,4756,NA,2544,5,NA
"2020-12-16","South Carolina","SC",260119,4800,NA,2799,44,NA
"2020-12-17","South Carolina","SC",262774,4843,NA,2655,43,NA
"2020-12-18","South Carolina","SC",267076,4872,NA,4302,29,NA
"2020-12-19","South Carolina","SC",270537,4895,NA,3461,23,NA
"2020-12-20","South Carolina","SC",273406,4935,NA,2869,40,NA
"2020-12-21","South Carolina","SC",275733,4962,NA,2327,27,NA
"2020-12-22","South Carolina","SC",278055,4976,NA,2322,14,NA
"2020-12-23","South Carolina","SC",282230,5028,NA,4175,52,NA
"2020-12-24","South Carolina","SC",285028,5043,NA,2798,15,NA
"2020-12-25","South Carolina","SC",285028,5043,NA,0,0,NA
"2020-12-26","South Carolina","SC",288892,5124,NA,3864,81,NA
"2020-12-27","South Carolina","SC",296179,5155,NA,7287,31,NA
"2020-12-28","South Carolina","SC",298050,5173,NA,1871,18,NA
"2020-12-29","South Carolina","SC",300602,5198,NA,2552,25,NA
"2020-12-30","South Carolina","SC",303475,5249,NA,2873,51,NA
"2020-12-31","South Carolina","SC",307507,5296,NA,4032,47,NA
"2021-01-01","South Carolina","SC",307507,5296,NA,0,0,NA
"2021-01-02","South Carolina","SC",312718,5385,NA,5211,89,NA
"2021-01-03","South Carolina","SC",321669,5469,NA,8951,84,NA
"2021-01-04","South Carolina","SC",325472,5484,NA,3803,15,NA
"2021-01-05","South Carolina","SC",328073,5498,NA,2601,14,NA
"2021-01-06","South Carolina","SC",333235,5582,NA,5162,84,NA
"2021-01-07","South Carolina","SC",338112,5661,NA,4877,79,NA
"2021-01-08","South Carolina","SC",344176,5695,NA,6064,34,NA
"2021-01-09","South Carolina","SC",350084,5758,NA,5908,63,NA
"2021-01-10","South Carolina","SC",354525,5811,NA,4441,53,NA
"2021-01-11","South Carolina","SC",357654,5826,NA,3129,15,NA
"2021-01-12","South Carolina","SC",359357,5860,NA,1703,34,NA
"2021-01-13","South Carolina","SC",365378,5911,NA,6021,51,NA
"2021-01-14","South Carolina","SC",371180,5934,NA,5802,23,NA
"2021-01-15","South Carolina","SC",375967,6037,NA,4787,103,NA
"2021-01-16","South Carolina","SC",382422,6108,NA,6455,71,NA
"2021-01-17","South Carolina","SC",388184,6237,NA,5762,129,NA
"2021-01-18","South Carolina","SC",391464,6248,NA,3280,11,NA
"2021-01-19","South Carolina","SC",394318,6259,NA,2854,11,NA
"2021-01-20","South Carolina","SC",399843,6328,NA,5525,69,NA
"2021-01-21","South Carolina","SC",404492,6373,NA,4649,45,NA
"2021-01-22","South Carolina","SC",409188,6404,NA,4696,31,NA
"2021-01-23","South Carolina","SC",413789,6479,NA,4601,75,NA
"2021-01-24","South Carolina","SC",418325,6547,NA,4536,68,NA
"2021-01-25","South Carolina","SC",421417,6552,NA,3092,5,NA
"2021-01-26","South Carolina","SC",423667,6578,NA,2250,26,NA
"2021-01-27","South Carolina","SC",427231,6673,NA,3564,95,NA
"2021-01-28","South Carolina","SC",431169,6903,NA,3938,230,NA
"2021-01-29","South Carolina","SC",435633,6942,NA,4464,39,NA
"2021-01-30","South Carolina","SC",439785,7014,NA,4152,72,NA
"2021-01-31","South Carolina","SC",443386,7042,NA,3601,28,NA
"2021-02-01","South Carolina","SC",445916,7283,NA,2530,241,NA
"2021-02-02","South Carolina","SC",447904,7318,NA,1988,35,NA
"2021-02-03","South Carolina","SC",450794,7394,NA,2890,76,NA
"2021-02-04","South Carolina","SC",453878,7487,NA,3084,93,NA
"2021-02-05","South Carolina","SC",459974,7553,NA,6096,66,NA
"2021-02-06","South Carolina","SC",462981,7611,NA,3007,58,NA
"2021-02-07","South Carolina","SC",466373,7651,NA,3392,40,NA
"2021-02-08","South Carolina","SC",468403,7690,NA,2030,39,NA
"2021-02-09","South Carolina","SC",470311,7693,NA,1908,3,NA
"2021-02-10","South Carolina","SC",473140,7742,NA,2829,49,NA
"2021-02-11","South Carolina","SC",476287,7837,NA,3147,95,NA
"2021-02-12","South Carolina","SC",480157,7894,NA,3870,57,NA
"2021-02-13","South Carolina","SC",483140,7911,NA,2983,17,NA
"2021-02-14","South Carolina","SC",487293,7998,NA,4153,87,NA
"2021-02-15","South Carolina","SC",489018,8034,NA,1725,36,NA
"2021-02-16","South Carolina","SC",490453,8055,NA,1435,21,NA
"2021-02-17","South Carolina","SC",492369,8117,NA,1916,62,NA
"2021-02-18","South Carolina","SC",495044,8155,NA,2675,38,NA
"2021-02-19","South Carolina","SC",497937,8213,NA,2893,58,NA
"2021-02-20","South Carolina","SC",501277,8256,NA,3340,43,NA
"2021-02-21","South Carolina","SC",504149,8324,NA,2872,68,NA
"2021-02-22","South Carolina","SC",505589,8332,NA,1440,8,NA
"2021-02-23","South Carolina","SC",506912,8357,NA,1323,25,NA
"2021-02-24","South Carolina","SC",509044,8398,NA,2132,41,NA
"2021-02-25","South Carolina","SC",511546,8443,NA,2502,45,NA
"2021-02-26","South Carolina","SC",513295,8477,NA,1749,34,NA
"2021-02-27","South Carolina","SC",515072,8498,NA,1777,21,NA
"2021-02-28","South Carolina","SC",516823,8546,NA,1751,48,NA
"2021-03-01","South Carolina","SC",517976,8562,NA,1153,16,NA
"2021-03-02","South Carolina","SC",518823,8576,NA,847,14,NA
"2021-03-03","South Carolina","SC",519996,8620,NA,1173,44,NA
"2021-03-04","South Carolina","SC",521563,8660,NA,1567,40,NA
"2021-03-05","South Carolina","SC",523258,8699,NA,1695,39,NA
"2021-03-06","South Carolina","SC",524457,8719,NA,1199,20,NA
"2021-03-07","South Carolina","SC",525865,8754,NA,1408,35,NA
"2021-03-08","South Carolina","SC",526716,8760,NA,851,6,NA
"2021-03-09","South Carolina","SC",527348,8763,NA,632,3,NA
"2021-03-10","South Carolina","SC",528473,8781,NA,1125,18,NA
"2021-03-11","South Carolina","SC",529392,8822,NA,919,41,NA
"2021-03-12","South Carolina","SC",530880,8833,NA,1488,11,NA
"2021-03-13","South Carolina","SC",532549,8870,NA,1669,37,NA
"2021-03-14","South Carolina","SC",533421,8875,NA,872,5,NA
"2021-03-15","South Carolina","SC",534188,8878,NA,767,3,NA
"2021-03-16","South Carolina","SC",534869,8881,NA,681,3,NA
"2021-03-17","South Carolina","SC",536100,8933,NA,1231,52,NA
"2021-03-18","South Carolina","SC",537498,8938,NA,1398,5,NA
"2021-03-19","South Carolina","SC",538801,8966,NA,1303,28,NA
"2021-03-20","South Carolina","SC",540390,8977,NA,1589,11,NA
"2021-03-21","South Carolina","SC",541582,9007,NA,1192,30,NA
"2021-03-22","South Carolina","SC",542203,9027,NA,621,20,NA
"2021-03-23","South Carolina","SC",542912,9030,NA,709,3,NA
"2021-03-24","South Carolina","SC",543925,9055,NA,1013,25,NA
"2021-03-25","South Carolina","SC",545254,9083,NA,1329,28,NA
"2021-03-26","South Carolina","SC",546670,9092,NA,1416,9,NA
"2021-03-27","South Carolina","SC",548114,9104,NA,1444,12,NA
"2021-03-28","South Carolina","SC",549199,9122,NA,1085,18,NA
"2021-03-29","South Carolina","SC",550068,9122,NA,869,0,NA
"2021-03-30","South Carolina","SC",550669,9126,NA,601,4,NA
"2021-03-31","South Carolina","SC",551630,9146,NA,961,20,NA
"2021-04-01","South Carolina","SC",552681,9174,NA,1051,28,NA
"2021-04-02","South Carolina","SC",554031,9179,NA,1350,5,NA
"2021-04-03","South Carolina","SC",555274,9196,NA,1243,17,NA
"2021-04-04","South Carolina","SC",555274,9196,NA,0,0,NA
"2021-04-05","South Carolina","SC",556469,9203,NA,1195,7,NA
"2021-04-06","South Carolina","SC",557803,9204,NA,1334,1,NA
"2021-04-07","South Carolina","SC",558631,9213,NA,828,9,NA
"2021-04-08","South Carolina","SC",559597,9237,NA,966,24,NA
"2021-04-09","South Carolina","SC",560762,9248,NA,1165,11,NA
"2021-04-10","South Carolina","SC",561773,9273,NA,1011,25,NA
"2021-04-11","South Carolina","SC",562691,9276,NA,918,3,NA
"2021-04-12","South Carolina","SC",563427,9276,NA,736,0,NA
"2021-04-13","South Carolina","SC",564128,9289,NA,701,13,NA
