"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","California","CA",24541,781,5163,1138,85,2148
"2020-04-15","California","CA",26353,873,5163,1812,92,0
"2020-04-16","California","CA",27575,955,5031,1222,82,-132
"2020-04-17","California","CA",29293,1023,4892,1718,68,-139
"2020-04-18","California","CA",30639,1127,4892,1346,104,0
"2020-04-19","California","CA",31304,1161,4731,665,34,-161
"2020-04-20","California","CA",33559,1201,4674,2255,40,-57
"2020-04-21","California","CA",35750,1289,4886,2191,88,212
"2020-04-22","California","CA",37745,1415,4984,1995,126,98
"2020-04-23","California","CA",39593,1505,4929,1848,90,-55
"2020-04-24","California","CA",41463,1587,4880,1870,82,-49
"2020-04-25","California","CA",42429,1662,4847,966,75,-33
"2020-04-26","California","CA",43732,1694,4928,1303,32,81
"2020-04-27","California","CA",45310,1734,4878,1578,40,-50
"2020-04-28","California","CA",46825,1829,NA,1515,95,NA
"2020-04-29","California","CA",49220,1912,NA,2395,83,NA
"2020-04-30","California","CA",50708,2001,NA,1488,89,NA
"2020-05-01","California","CA",52542,2097,NA,1834,96,NA
"2020-05-02","California","CA",53880,2159,NA,1338,62,NA
"2020-05-03","California","CA",55247,2201,NA,1367,42,NA
"2020-05-04","California","CA",56608,2246,NA,1361,45,NA
"2020-05-05","California","CA",59197,2359,NA,2589,113,NA
"2020-05-06","California","CA",61076,2443,NA,1879,84,NA
"2020-05-07","California","CA",63001,2512,NA,1925,69,NA
"2020-05-08","California","CA",65126,2603,NA,2125,91,NA
"2020-05-09","California","CA",67257,2674,NA,2131,71,NA
"2020-05-10","California","CA",68448,2714,NA,1191,40,NA
"2020-05-11","California","CA",69953,2774,NA,1505,60,NA
"2020-05-12","California","CA",71641,2867,NA,1688,93,NA
"2020-05-13","California","CA",73673,2947,NA,2032,80,NA
"2020-05-14","California","CA",75451,3045,NA,1778,98,NA
"2020-05-15","California","CA",77395,3127,NA,1944,82,NA
"2020-05-16","California","CA",79465,3193,NA,2070,66,NA
"2020-05-17","California","CA",81050,3228,NA,1585,35,NA
"2020-05-18","California","CA",82496,3262,NA,1446,34,NA
"2020-05-19","California","CA",84643,3378,NA,2147,116,NA
"2020-05-20","California","CA",86921,3471,NA,2278,93,NA
"2020-05-21","California","CA",89229,3557,NA,2308,86,NA
"2020-05-22","California","CA",91473,3618,NA,2244,61,NA
"2020-05-23","California","CA",93546,3684,NA,2073,66,NA
"2020-05-24","California","CA",95332,3703,NA,1786,19,NA
"2020-05-25","California","CA",97443,3717,NA,2111,14,NA
"2020-05-26","California","CA",99912,3746,NA,2469,29,NA
"2020-05-27","California","CA",102576,3850,NA,2664,104,NA
"2020-05-28","California","CA",104736,3938,NA,2160,88,NA
"2020-05-29","California","CA",107877,4015,NA,3141,77,NA
"2020-05-30","California","CA",111532,4078,NA,3655,63,NA
"2020-05-31","California","CA",113865,4113,NA,2333,35,NA
