"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Michigan","MI",27001,1768,3910,1366,166,-76
"2020-04-15","Michigan","MI",28059,1921,3918,1058,153,8
"2020-04-16","Michigan","MI",28809,1996,3809,750,75,-109
"2020-04-17","Michigan","MI",30023,2227,3674,1214,231,-135
"2020-04-18","Michigan","MI",30791,2308,3634,768,81,-40
"2020-04-19","Michigan","MI",31424,2391,3403,633,83,-231
"2020-04-20","Michigan","MI",32000,2468,3374,576,77,-29
"2020-04-21","Michigan","MI",32667,2575,3357,667,107,-17
"2020-04-22","Michigan","MI",33966,2813,3305,1299,238,-52
"2020-04-23","Michigan","MI",35296,2977,3611,1330,164,306
"2020-04-24","Michigan","MI",36641,3085,3022,1345,108,-589
"2020-04-25","Michigan","MI",37074,3155,2889,433,70,-133
"2020-04-26","Michigan","MI",37778,3315,2757,704,160,-132
"2020-04-27","Michigan","MI",38210,3407,2667,432,92,-90
"2020-04-28","Michigan","MI",39262,3568,NA,1052,161,NA
"2020-04-29","Michigan","MI",40399,3670,NA,1137,102,NA
"2020-04-30","Michigan","MI",41379,3789,NA,980,119,NA
"2020-05-01","Michigan","MI",42356,3866,NA,977,77,NA
"2020-05-02","Michigan","MI",43207,4021,NA,851,155,NA
"2020-05-03","Michigan","MI",43801,4053,NA,594,32,NA
"2020-05-04","Michigan","MI",43990,4139,NA,189,86,NA
"2020-05-05","Michigan","MI",44451,4183,NA,461,44,NA
"2020-05-06","Michigan","MI",45179,4256,NA,728,73,NA
"2020-05-07","Michigan","MI",45745,4345,NA,566,89,NA
"2020-05-08","Michigan","MI",46386,4399,NA,641,54,NA
"2020-05-09","Michigan","MI",46815,4530,NA,429,131,NA
"2020-05-10","Michigan","MI",47182,4555,NA,367,25,NA
"2020-05-11","Michigan","MI",47552,4584,NA,370,29,NA
"2020-05-12","Michigan","MI",48021,4674,NA,469,90,NA
"2020-05-13","Michigan","MI",48391,4714,NA,370,40,NA
"2020-05-14","Michigan","MI",49582,4787,NA,1191,73,NA
"2020-05-15","Michigan","MI",50079,4825,NA,497,38,NA
"2020-05-16","Michigan","MI",50538,4881,NA,459,56,NA
"2020-05-17","Michigan","MI",51142,4891,NA,604,10,NA
"2020-05-18","Michigan","MI",51915,4915,NA,773,24,NA
"2020-05-19","Michigan","MI",52350,5017,NA,435,102,NA
"2020-05-20","Michigan","MI",53009,5060,NA,659,43,NA
"2020-05-21","Michigan","MI",53510,5129,NA,501,69,NA
"2020-05-22","Michigan","MI",53913,5158,NA,403,29,NA
"2020-05-23","Michigan","MI",54365,5223,NA,452,65,NA
"2020-05-24","Michigan","MI",54679,5228,NA,314,5,NA
"2020-05-25","Michigan","MI",54881,5241,NA,202,13,NA
"2020-05-26","Michigan","MI",55104,5266,NA,223,25,NA
"2020-05-27","Michigan","MI",55608,5334,NA,504,68,NA
"2020-05-28","Michigan","MI",56014,5372,NA,406,38,NA
"2020-05-29","Michigan","MI",56621,5406,NA,607,34,NA
"2020-05-30","Michigan","MI",56969,5464,NA,348,58,NA
"2020-05-31","Michigan","MI",57397,5491,NA,428,27,NA
"2020-06-01","Michigan","MI",57532,5516,NA,135,25,NA
"2020-06-02","Michigan","MI",57731,5553,NA,199,37,NA
"2020-06-03","Michigan","MI",58035,5570,NA,304,17,NA
"2020-06-04","Michigan","MI",58241,5595,NA,206,25,NA
"2020-06-05","Michigan","MI",63777,5854,NA,5536,259,NA
"2020-06-06","Michigan","MI",64229,5894,NA,452,40,NA
"2020-06-07","Michigan","MI",64648,5898,NA,419,4,NA
"2020-06-08","Michigan","MI",64944,5916,NA,296,18,NA
"2020-06-09","Michigan","MI",64998,5948,NA,54,32,NA
"2020-06-10","Michigan","MI",65182,5955,NA,184,7,NA
"2020-06-11","Michigan","MI",65449,5985,NA,267,30,NA
"2020-06-12","Michigan","MI",65672,5990,NA,223,5,NA
"2020-06-13","Michigan","MI",65836,6013,NA,164,23,NA
"2020-06-14","Michigan","MI",66054,6016,NA,218,3,NA
"2020-06-15","Michigan","MI",66085,6018,NA,31,2,NA
"2020-06-16","Michigan","MI",66269,6034,NA,184,16,NA
"2020-06-17","Michigan","MI",66497,6036,NA,228,2,NA
"2020-06-18","Michigan","MI",66798,6061,NA,301,25,NA
"2020-06-19","Michigan","MI",67097,6067,NA,299,6,NA
"2020-06-20","Michigan","MI",67545,6087,NA,448,20,NA
"2020-06-21","Michigan","MI",67711,6090,NA,166,3,NA
"2020-06-22","Michigan","MI",67957,6097,NA,246,7,NA
"2020-06-23","Michigan","MI",68197,6109,NA,240,12,NA
"2020-06-24","Michigan","MI",68555,6114,NA,358,5,NA
"2020-06-25","Michigan","MI",68989,6133,NA,434,19,NA
"2020-06-26","Michigan","MI",69329,6134,NA,340,1,NA
"2020-06-27","Michigan","MI",69679,6153,NA,350,19,NA
"2020-06-28","Michigan","MI",69946,6157,NA,267,4,NA
"2020-06-29","Michigan","MI",70223,6161,NA,277,4,NA
"2020-06-30","Michigan","MI",70728,6193,NA,505,32,NA
"2020-07-01","Michigan","MI",71089,6198,NA,361,5,NA
"2020-07-02","Michigan","MI",71678,6212,NA,589,14,NA
"2020-07-03","Michigan","MI",72175,6215,NA,497,3,NA
"2020-07-04","Michigan","MI",72581,6218,NA,406,3,NA
"2020-07-05","Michigan","MI",72941,6218,NA,360,0,NA
"2020-07-06","Michigan","MI",73267,6221,NA,326,3,NA
"2020-07-07","Michigan","MI",73900,6251,NA,633,30,NA
"2020-07-08","Michigan","MI",74551,6262,NA,651,11,NA
"2020-07-09","Michigan","MI",75063,6271,NA,512,9,NA
"2020-07-10","Michigan","MI",75685,6285,NA,622,14,NA
"2020-07-11","Michigan","MI",76370,6313,NA,685,28,NA
"2020-07-12","Michigan","MI",76776,6314,NA,406,1,NA
"2020-07-13","Michigan","MI",77198,6321,NA,422,7,NA
"2020-07-14","Michigan","MI",77864,6326,NA,666,5,NA
"2020-07-15","Michigan","MI",78913,6330,NA,1049,4,NA
"2020-07-16","Michigan","MI",79839,6348,NA,926,18,NA
"2020-07-17","Michigan","MI",80593,6355,NA,754,7,NA
"2020-07-18","Michigan","MI",81338,6364,NA,745,9,NA
"2020-07-19","Michigan","MI",81868,6366,NA,530,2,NA
"2020-07-20","Michigan","MI",82395,6373,NA,527,7,NA
"2020-07-21","Michigan","MI",83059,6382,NA,664,9,NA
"2020-07-22","Michigan","MI",83730,6388,NA,671,6,NA
