"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-05-21","New Mexico","NM",6472,294,1139,155,11,0
"2020-05-22","New Mexico","NM",6625,302,1139,153,8,0
"2020-05-23","New Mexico","NM",6625,302,1139,0,0,0
"2020-05-24","New Mexico","NM",6943,317,1139,318,15,0
"2020-05-25","New Mexico","NM",7026,320,1243,83,3,104
"2020-05-26","New Mexico","NM",7130,325,1264,104,5,21
"2020-05-27","New Mexico","NM",7252,329,1282,122,4,18
"2020-05-28","New Mexico","NM",7364,335,1282,112,6,0
"2020-05-29","New Mexico","NM",7493,344,1317,129,9,35
"2020-05-30","New Mexico","NM",7624,351,1317,131,7,0
"2020-05-31","New Mexico","NM",7689,356,1317,65,5,0
"2020-06-01","New Mexico","NM",7800,362,1317,111,6,0
"2020-06-02","New Mexico","NM",8024,367,1317,224,5,0
"2020-06-03","New Mexico","NM",8140,375,1416,116,8,99
"2020-06-04","New Mexico","NM",8353,383,1416,213,8,0
"2020-06-05","New Mexico","NM",8672,387,1416,319,4,0
"2020-06-06","New Mexico","NM",8800,392,1489,128,5,73
"2020-06-07","New Mexico","NM",8940,396,1489,140,4,0
"2020-06-08","New Mexico","NM",9062,400,1533,122,4,44
"2020-06-09","New Mexico","NM",9105,404,1558,43,4,25
"2020-06-10","New Mexico","NM",9250,410,1583,145,6,25
"2020-06-11","New Mexico","NM",9367,420,1583,117,10,0
"2020-06-12","New Mexico","NM",9526,420,1625,159,0,42
"2020-06-13","New Mexico","NM",9621,431,1625,95,11,0
"2020-06-14","New Mexico","NM",9723,435,1625,102,4,0
"2020-06-15","New Mexico","NM",9845,440,1625,122,5,0
"2020-06-16","New Mexico","NM",9933,447,1686,88,7,61
"2020-06-17","New Mexico","NM",10065,452,1698,132,5,12
"2020-06-18","New Mexico","NM",10153,456,1715,88,4,17
"2020-06-19","New Mexico","NM",10260,464,1726,107,8,11
"2020-06-20","New Mexico","NM",10430,466,1735,170,2,9
"2020-06-21","New Mexico","NM",10565,469,1746,135,3,11
"2020-06-22","New Mexico","NM",10694,469,1746,129,0,0
"2020-06-23","New Mexico","NM",10838,476,1754,144,7,8
"2020-06-24","New Mexico","NM",10990,480,1776,152,4,22
"2020-06-25","New Mexico","NM",11192,485,1793,202,5,17
"2020-06-26","New Mexico","NM",11408,489,1811,216,4,18
"2020-06-27","New Mexico","NM",11619,491,1828,211,2,17
"2020-06-28","New Mexico","NM",11809,492,1851,190,1,23
"2020-06-29","New Mexico","NM",11982,493,1865,173,1,14
"2020-06-30","New Mexico","NM",12147,497,1876,165,4,11
"2020-07-01","New Mexico","NM",12276,500,1902,129,3,26
"2020-07-02","New Mexico","NM",12520,503,1928,244,3,26
"2020-07-03","New Mexico","NM",12776,511,1945,256,8,17
"2020-07-04","New Mexico","NM",13063,513,1970,287,2,25
"2020-07-05","New Mexico","NM",13256,513,1988,193,0,18
"2020-07-06","New Mexico","NM",13507,515,2006,251,2,18
"2020-07-07","New Mexico","NM",13727,519,2033,220,4,27
"2020-07-08","New Mexico","NM",14017,527,2056,290,8,23
"2020-07-09","New Mexico","NM",14251,533,2101,234,6,45
"2020-07-10","New Mexico","NM",14549,539,2137,298,6,36
"2020-07-11","New Mexico","NM",14773,543,2161,224,4,24
"2020-07-12","New Mexico","NM",15028,545,2187,255,2,26
"2020-07-13","New Mexico","NM",15291,548,2204,263,3,17
"2020-07-14","New Mexico","NM",15514,551,2227,223,3,23
"2020-07-15","New Mexico","NM",15841,557,2261,327,6,34
"2020-07-16","New Mexico","NM",16138,562,2284,297,5,23
"2020-07-17","New Mexico","NM",16456,565,2312,318,3,28
"2020-07-18","New Mexico","NM",16736,569,2337,280,4,25
"2020-07-19","New Mexico","NM",16971,571,2364,235,2,27
"2020-07-20","New Mexico","NM",17215,578,2387,244,7,23
"2020-07-21","New Mexico","NM",17517,588,2399,302,10,12
"2020-07-22","New Mexico","NM",17828,591,2433,311,3,34
"2020-07-23","New Mexico","NM",18163,596,2470,335,5,37
"2020-07-24","New Mexico","NM",18475,601,2500,312,5,30
"2020-07-25","New Mexico","NM",18788,607,2525,313,6,25
"2020-07-26","New Mexico","NM",19042,614,2542,254,7,17
"2020-07-27","New Mexico","NM",19502,619,2560,460,5,18
"2020-07-28","New Mexico","NM",19791,626,2590,289,7,30
"2020-07-29","New Mexico","NM",20136,632,2614,345,6,24
"2020-07-30","New Mexico","NM",20388,635,2667,252,3,53
"2020-07-31","New Mexico","NM",20600,642,2667,212,7,0
"2020-08-01","New Mexico","NM",20796,651,2686,196,9,19
"2020-08-02","New Mexico","NM",21016,654,2703,220,3,17
"2020-08-03","New Mexico","NM",21130,655,2720,114,1,17
"2020-08-04","New Mexico","NM",21340,658,2730,210,3,10
"2020-08-05","New Mexico","NM",21566,667,2753,226,9,23
"2020-08-06","New Mexico","NM",21773,669,2781,207,2,28
"2020-08-07","New Mexico","NM",21965,675,2803,192,6,22
"2020-08-08","New Mexico","NM",22115,681,2819,150,6,16
"2020-08-09","New Mexico","NM",22315,685,2838,200,4,19
"2020-08-10","New Mexico","NM",22444,690,2851,129,5,13
"2020-08-11","New Mexico","NM",22643,693,2870,199,3,19
"2020-08-12","New Mexico","NM",22816,695,2897,173,2,27
"2020-08-13","New Mexico","NM",22987,697,2907,171,2,10
"2020-08-14","New Mexico","NM",23160,703,2928,173,6,21
"2020-08-15","New Mexico","NM",23302,711,2946,142,8,18
"2020-08-16","New Mexico","NM",23408,714,2957,106,3,11
"2020-08-17","New Mexico","NM",23500,718,2965,92,4,8
"2020-08-18","New Mexico","NM",23579,723,2984,79,5,19
"2020-08-19","New Mexico","NM",23749,729,3002,170,6,18
"2020-08-20","New Mexico","NM",23951,734,3009,202,5,7
"2020-08-21","New Mexico","NM",24095,739,3009,144,5,0
"2020-08-22","New Mexico","NM",24302,743,3018,207,4,9
"2020-08-23","New Mexico","NM",24396,745,3030,94,2,12
"2020-08-24","New Mexico","NM",24542,749,3031,146,4,1
"2020-08-25","New Mexico","NM",24606,752,3041,64,3,10
"2020-08-26","New Mexico","NM",24732,755,3050,126,3,9
"2020-08-27","New Mexico","NM",24920,764,3074,188,9,24
"2020-08-28","New Mexico","NM",25042,767,NA,122,3,NA
"2020-08-29","New Mexico","NM",25178,769,NA,136,2,NA
"2020-08-30","New Mexico","NM",25283,770,NA,105,1,NA
"2020-08-31","New Mexico","NM",25352,779,NA,69,9,NA
"2020-09-01","New Mexico","NM",25460,787,NA,108,8,NA
"2020-09-02","New Mexico","NM",25612,790,NA,152,3,NA
"2020-09-03","New Mexico","NM",25812,791,NA,200,1,NA
"2020-09-04","New Mexico","NM",25902,794,NA,90,3,NA
"2020-09-05","New Mexico","NM",26048,800,NA,146,6,NA
"2020-09-06","New Mexico","NM",26107,803,NA,59,3,NA
"2020-09-07","New Mexico","NM",26144,807,NA,37,4,NA
"2020-09-08","New Mexico","NM",26181,807,NA,37,0,NA
"2020-09-09","New Mexico","NM",26268,813,NA,87,6,NA
"2020-09-10","New Mexico","NM",26429,816,NA,161,3,NA
"2020-09-11","New Mexico","NM",26563,818,NA,134,2,NA
"2020-09-12","New Mexico","NM",26661,821,NA,98,3,NA
"2020-09-13","New Mexico","NM",26761,823,NA,100,2,NA
"2020-09-14","New Mexico","NM",26842,823,NA,81,0,NA
"2020-09-15","New Mexico","NM",26923,830,NA,81,7,NA
"2020-09-16","New Mexico","NM",27041,832,NA,118,2,NA
"2020-09-17","New Mexico","NM",27199,836,NA,158,4,NA
"2020-09-18","New Mexico","NM",27350,841,NA,151,5,NA
"2020-09-19","New Mexico","NM",27512,847,NA,162,6,NA
"2020-09-20","New Mexico","NM",27579,849,NA,67,2,NA
"2020-09-21","New Mexico","NM",27683,851,NA,104,2,NA
"2020-09-22","New Mexico","NM",27790,854,NA,107,3,NA
"2020-09-23","New Mexico","NM",27987,857,NA,197,3,NA
"2020-09-24","New Mexico","NM",28224,859,NA,237,2,NA
"2020-09-25","New Mexico","NM",28487,865,NA,263,6,NA
"2020-09-26","New Mexico","NM",28692,870,NA,205,5,NA
"2020-09-27","New Mexico","NM",28844,870,NA,152,0,NA
"2020-09-28","New Mexico","NM",28985,873,NA,141,3,NA
"2020-09-29","New Mexico","NM",29157,875,NA,172,2,NA
"2020-09-30","New Mexico","NM",29435,877,NA,278,2,NA
"2020-10-01","New Mexico","NM",29661,882,NA,226,5,NA
"2020-10-02","New Mexico","NM",30000,887,NA,339,5,NA
"2020-10-03","New Mexico","NM",30296,890,NA,296,3,NA
"2020-10-04","New Mexico","NM",30477,892,NA,181,2,NA
"2020-10-05","New Mexico","NM",30632,894,NA,155,2,NA
"2020-10-06","New Mexico","NM",30947,894,NA,315,0,NA
"2020-10-07","New Mexico","NM",31372,896,NA,425,2,NA
"2020-10-08","New Mexico","NM",31756,899,NA,384,3,NA
"2020-10-09","New Mexico","NM",32241,902,NA,485,3,NA
"2020-10-10","New Mexico","NM",32722,907,NA,481,5,NA
"2020-10-11","New Mexico","NM",32983,911,NA,261,4,NA
"2020-10-12","New Mexico","NM",33362,915,NA,379,4,NA
"2020-10-13","New Mexico","NM",33713,918,NA,351,3,NA
"2020-10-14","New Mexico","NM",34290,921,NA,577,3,NA
"2020-10-15","New Mexico","NM",34958,922,NA,668,1,NA
"2020-10-16","New Mexico","NM",35770,928,NA,812,6,NA
"2020-10-17","New Mexico","NM",36343,929,NA,573,1,NA
"2020-10-18","New Mexico","NM",36788,934,NA,445,5,NA
"2020-10-19","New Mexico","NM",37302,935,NA,514,1,NA
"2020-10-20","New Mexico","NM",37896,942,NA,594,7,NA
"2020-10-21","New Mexico","NM",38715,950,NA,819,8,NA
"2020-10-22","New Mexico","NM",39377,953,NA,662,3,NA
"2020-10-23","New Mexico","NM",40168,960,NA,791,7,NA
"2020-10-24","New Mexico","NM",41040,965,NA,872,5,NA
"2020-10-25","New Mexico","NM",41863,967,NA,823,2,NA
"2020-10-26","New Mexico","NM",42586,976,NA,723,9,NA
"2020-10-27","New Mexico","NM",43169,980,NA,583,4,NA
"2020-10-28","New Mexico","NM",43826,991,NA,657,11,NA
"2020-10-29","New Mexico","NM",44904,994,NA,1078,3,NA
"2020-10-30","New Mexico","NM",45909,1007,NA,1005,13,NA
"2020-10-31","New Mexico","NM",46490,1018,NA,581,11,NA
"2020-11-01","New Mexico","NM",47232,1026,NA,742,8,NA
"2020-11-02","New Mexico","NM",48104,1036,NA,872,10,NA
"2020-11-03","New Mexico","NM",49240,1045,NA,1136,9,NA
"2020-11-04","New Mexico","NM",50251,1059,NA,1011,14,NA
"2020-11-05","New Mexico","NM",51110,1082,NA,859,23,NA
"2020-11-06","New Mexico","NM",52394,1088,NA,1284,6,NA
"2020-11-07","New Mexico","NM",53671,1104,NA,1277,16,NA
"2020-11-08","New Mexico","NM",54881,1118,NA,1210,14,NA
"2020-11-09","New Mexico","NM",56289,1130,NA,1408,12,NA
"2020-11-10","New Mexico","NM",57547,1144,NA,1258,14,NA
"2020-11-11","New Mexico","NM",59034,1158,NA,1487,14,NA
"2020-11-12","New Mexico","NM",60776,1176,NA,1742,18,NA
"2020-11-13","New Mexico","NM",62006,1198,NA,1230,22,NA
"2020-11-14","New Mexico","NM",63171,1208,NA,1165,10,NA
"2020-11-15","New Mexico","NM",64201,1215,NA,1030,7,NA
"2020-11-16","New Mexico","NM",65454,1236,NA,1253,21,NA
"2020-11-17","New Mexico","NM",67559,1264,NA,2105,28,NA
"2020-11-18","New Mexico","NM",70451,1290,NA,2892,26,NA
"2020-11-19","New Mexico","NM",74116,1302,NA,3665,12,NA
"2020-11-20","New Mexico","NM",77098,1325,NA,2982,23,NA
"2020-11-21","New Mexico","NM",79440,1350,NA,2342,25,NA
"2020-11-22","New Mexico","NM",81896,1383,NA,2456,33,NA
"2020-11-23","New Mexico","NM",84148,1400,NA,2252,17,NA
"2020-11-24","New Mexico","NM",86247,1428,NA,2099,28,NA
"2020-11-25","New Mexico","NM",88102,1451,NA,1855,23,NA
"2020-11-26","New Mexico","NM",89796,1469,NA,1694,18,NA
"2020-11-27","New Mexico","NM",91852,1504,NA,2056,35,NA
"2020-11-28","New Mexico","NM",93982,1527,NA,2130,23,NA
"2020-11-29","New Mexico","NM",95417,1540,NA,1435,13,NA
"2020-11-30","New Mexico","NM",97095,1568,NA,1678,28,NA
"2020-12-01","New Mexico","NM",99419,1589,NA,2324,21,NA
"2020-12-02","New Mexico","NM",100963,1629,NA,1544,40,NA
"2020-12-03","New Mexico","NM",102862,1673,NA,1899,44,NA
"2020-12-04","New Mexico","NM",104935,1706,NA,2073,33,NA
"2020-12-05","New Mexico","NM",106856,1738,NA,1921,32,NA
"2020-12-06","New Mexico","NM",108088,1749,NA,1232,11,NA
"2020-12-07","New Mexico","NM",109947,1756,NA,1859,7,NA
"2020-12-08","New Mexico","NM",109947,1756,NA,0,0,NA
"2020-12-09","New Mexico","NM",112950,1823,NA,3003,67,NA
"2020-12-10","New Mexico","NM",114731,1846,NA,1781,23,NA
"2020-12-11","New Mexico","NM",116565,1889,NA,1834,43,NA
"2020-12-12","New Mexico","NM",118358,1913,NA,1793,24,NA
"2020-12-13","New Mexico","NM",119800,1957,NA,1442,44,NA
"2020-12-14","New Mexico","NM",121299,1978,NA,1499,21,NA
"2020-12-15","New Mexico","NM",122557,2006,NA,1258,28,NA
"2020-12-16","New Mexico","NM",124357,2049,NA,1800,43,NA
"2020-12-17","New Mexico","NM",126045,2103,NA,1688,54,NA
"2020-12-18","New Mexico","NM",127500,2128,NA,1455,25,NA
"2020-12-19","New Mexico","NM",128930,2155,NA,1430,27,NA
"2020-12-20","New Mexico","NM",129993,2171,NA,1063,16,NA
"2020-12-21","New Mexico","NM",130808,2180,NA,815,9,NA
"2020-12-22","New Mexico","NM",132075,2203,NA,1267,23,NA
"2020-12-23","New Mexico","NM",133242,2243,NA,1167,40,NA
"2020-12-24","New Mexico","NM",135166,2272,NA,1924,29,NA
"2020-12-25","New Mexico","NM",136622,2307,NA,1456,35,NA
"2020-12-26","New Mexico","NM",137226,2316,NA,604,9,NA
"2020-12-27","New Mexico","NM",137968,2346,NA,742,30,NA
"2020-12-28","New Mexico","NM",138659,2382,NA,691,36,NA
"2020-12-29","New Mexico","NM",139875,2403,NA,1216,21,NA
"2020-12-30","New Mexico","NM",141186,2436,NA,1311,33,NA
"2020-12-31","New Mexico","NM",142864,2477,NA,1678,41,NA
"2021-01-01","New Mexico","NM",144142,2502,NA,1278,25,NA
"2021-01-02","New Mexico","NM",145379,2534,NA,1237,32,NA
"2021-01-03","New Mexico","NM",146394,2551,NA,1015,17,NA
"2021-01-04","New Mexico","NM",147315,2574,NA,921,23,NA
"2021-01-05","New Mexico","NM",148499,2594,NA,1184,20,NA
"2021-01-06","New Mexico","NM",149984,2641,NA,1485,47,NA
"2021-01-07","New Mexico","NM",151819,2680,NA,1835,39,NA
"2021-01-08","New Mexico","NM",153456,2710,NA,1637,30,NA
"2021-01-09","New Mexico","NM",154954,2732,NA,1498,22,NA
"2021-01-10","New Mexico","NM",156157,2749,NA,1203,17,NA
"2021-01-11","New Mexico","NM",157087,2764,NA,930,15,NA
"2021-01-12","New Mexico","NM",157974,2794,NA,887,30,NA
"2021-01-13","New Mexico","NM",159119,2807,NA,1145,13,NA
"2021-01-14","New Mexico","NM",160543,2836,NA,1424,29,NA
"2021-01-15","New Mexico","NM",161805,2874,NA,1262,38,NA
"2021-01-16","New Mexico","NM",162893,2910,NA,1088,36,NA
"2021-01-17","New Mexico","NM",163637,2932,NA,744,22,NA
"2021-01-18","New Mexico","NM",164263,2958,NA,626,26,NA
"2021-01-19","New Mexico","NM",164954,2975,NA,691,17,NA
"2021-01-20","New Mexico","NM",165835,3009,NA,881,34,NA
"2021-01-21","New Mexico","NM",166823,3044,NA,988,35,NA
"2021-01-22","New Mexico","NM",167731,3077,NA,908,33,NA
"2021-01-23","New Mexico","NM",168579,3115,NA,848,38,NA
"2021-01-24","New Mexico","NM",169205,3145,NA,626,30,NA
"2021-01-25","New Mexico","NM",169696,3157,NA,491,12,NA
"2021-01-26","New Mexico","NM",170296,3171,NA,600,14,NA
"2021-01-27","New Mexico","NM",171047,3198,NA,751,27,NA
"2021-01-28","New Mexico","NM",171719,3226,NA,672,28,NA
"2021-01-29","New Mexico","NM",172798,3248,NA,1079,22,NA
"2021-01-30","New Mexico","NM",173539,3265,NA,741,17,NA
"2021-01-31","New Mexico","NM",174064,3283,NA,525,18,NA
"2021-02-01","New Mexico","NM",174550,3295,NA,486,12,NA
"2021-02-02","New Mexico","NM",174982,3310,NA,432,15,NA
"2021-02-03","New Mexico","NM",175652,3338,NA,670,28,NA
"2021-02-04","New Mexico","NM",176211,3355,NA,559,17,NA
"2021-02-05","New Mexico","NM",176793,3378,NA,582,23,NA
"2021-02-06","New Mexico","NM",177214,3386,NA,421,8,NA
"2021-02-07","New Mexico","NM",177556,3399,NA,342,13,NA
"2021-02-08","New Mexico","NM",177867,3412,NA,311,13,NA
"2021-02-09","New Mexico","NM",178280,3430,NA,413,18,NA
"2021-02-10","New Mexico","NM",178790,3461,NA,510,31,NA
"2021-02-11","New Mexico","NM",179323,3479,NA,533,18,NA
"2021-02-12","New Mexico","NM",179724,3502,NA,401,23,NA
"2021-02-13","New Mexico","NM",180289,3516,NA,565,14,NA
"2021-02-14","New Mexico","NM",180571,3529,NA,282,13,NA
"2021-02-15","New Mexico","NM",180761,3538,NA,190,9,NA
"2021-02-16","New Mexico","NM",181060,3550,NA,299,12,NA
"2021-02-17","New Mexico","NM",181332,3562,NA,272,12,NA
"2021-02-18","New Mexico","NM",181739,3580,NA,407,18,NA
"2021-02-19","New Mexico","NM",182050,3599,NA,311,19,NA
"2021-02-20","New Mexico","NM",182475,3610,NA,425,11,NA
"2021-02-21","New Mexico","NM",182789,3624,NA,314,14,NA
"2021-02-22","New Mexico","NM",183023,3635,NA,234,11,NA
"2021-02-23","New Mexico","NM",183335,3644,NA,312,9,NA
"2021-02-24","New Mexico","NM",183781,3658,NA,446,14,NA
"2021-02-25","New Mexico","NM",184080,3671,NA,299,13,NA
"2021-02-26","New Mexico","NM",184736,3685,NA,656,14,NA
"2021-02-27","New Mexico","NM",184888,3700,NA,152,15,NA
"2021-02-28","New Mexico","NM",185132,3716,NA,244,16,NA
"2021-03-01","New Mexico","NM",185297,3729,NA,165,13,NA
"2021-03-02","New Mexico","NM",185542,3740,NA,245,11,NA
"2021-03-03","New Mexico","NM",185898,3753,NA,356,13,NA
"2021-03-04","New Mexico","NM",186156,3769,NA,258,16,NA
"2021-03-05","New Mexico","NM",186460,3787,NA,304,18,NA
"2021-03-06","New Mexico","NM",186742,3796,NA,282,9,NA
"2021-03-07","New Mexico","NM",186922,3808,NA,180,12,NA
"2021-03-08","New Mexico","NM",187040,3811,NA,118,3,NA
"2021-03-09","New Mexico","NM",187238,3830,NA,198,19,NA
"2021-03-10","New Mexico","NM",187487,3839,NA,249,9,NA
"2021-03-11","New Mexico","NM",187720,3845,NA,233,6,NA
"2021-03-12","New Mexico","NM",187984,3849,NA,264,4,NA
"2021-03-13","New Mexico","NM",188167,3850,NA,183,1,NA
"2021-03-14","New Mexico","NM",188311,3852,NA,144,2,NA
"2021-03-15","New Mexico","NM",188488,3853,NA,177,1,NA
"2021-03-16","New Mexico","NM",188664,3860,NA,176,7,NA
"2021-03-17","New Mexico","NM",188907,3872,NA,243,12,NA
"2021-03-18","New Mexico","NM",189158,3877,NA,251,5,NA
"2021-03-19","New Mexico","NM",189374,3882,NA,216,5,NA
"2021-03-20","New Mexico","NM",189560,3889,NA,186,7,NA
"2021-03-21","New Mexico","NM",189731,3889,NA,171,0,NA
"2021-03-22","New Mexico","NM",189893,3892,NA,162,3,NA
"2021-03-23","New Mexico","NM",190064,3903,NA,171,11,NA
"2021-03-24","New Mexico","NM",190275,3909,NA,211,6,NA
"2021-03-25","New Mexico","NM",190491,3916,NA,216,7,NA
"2021-03-26","New Mexico","NM",190716,3923,NA,225,7,NA
"2021-03-27","New Mexico","NM",190887,3925,NA,171,2,NA
"2021-03-28","New Mexico","NM",191048,3925,NA,161,0,NA
"2021-03-29","New Mexico","NM",191230,3925,NA,182,0,NA
"2021-03-30","New Mexico","NM",191377,3932,NA,147,7,NA
"2021-03-31","New Mexico","NM",191652,3937,NA,275,5,NA
"2021-04-01","New Mexico","NM",191945,3942,NA,293,5,NA
"2021-04-02","New Mexico","NM",192152,3949,NA,207,7,NA
"2021-04-03","New Mexico","NM",192152,3949,NA,0,0,NA
"2021-04-04","New Mexico","NM",192152,3949,NA,0,0,NA
"2021-04-05","New Mexico","NM",192595,3953,NA,443,4,NA
"2021-04-06","New Mexico","NM",192773,3961,NA,178,8,NA
"2021-04-07","New Mexico","NM",192989,3963,NA,216,2,NA
"2021-04-08","New Mexico","NM",193247,3974,NA,258,11,NA
"2021-04-09","New Mexico","NM",193368,3976,NA,121,2,NA
"2021-04-10","New Mexico","NM",193368,3976,NA,0,0,NA
"2021-04-11","New Mexico","NM",193368,3976,NA,0,0,NA
"2021-04-12","New Mexico","NM",193987,3979,NA,619,3,NA
"2021-04-13","New Mexico","NM",194164,3988,NA,177,9,NA
