"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Wyoming","WY",282,1,43,7,0,2
"2020-04-15","Wyoming","WY",287,1,43,5,0,0
"2020-04-16","Wyoming","WY",296,2,43,9,1,0
"2020-04-17","Wyoming","WY",305,2,43,9,0,0
"2020-04-18","Wyoming","WY",309,2,50,4,0,7
"2020-04-19","Wyoming","WY",313,2,50,4,0,0
"2020-04-20","Wyoming","WY",317,2,51,4,0,1
"2020-04-21","Wyoming","WY",443,2,52,126,0,1
"2020-04-22","Wyoming","WY",447,6,52,4,4,0
"2020-04-23","Wyoming","WY",453,7,52,6,1,0
"2020-04-24","Wyoming","WY",473,7,54,20,0,2
"2020-04-25","Wyoming","WY",491,7,54,18,0,0
"2020-04-26","Wyoming","WY",502,7,54,11,0,0
"2020-04-27","Wyoming","WY",520,7,54,18,0,0
"2020-04-28","Wyoming","WY",536,7,56,16,0,2
"2020-04-29","Wyoming","WY",545,7,56,9,0,0
"2020-04-30","Wyoming","WY",559,7,56,14,0,0
"2020-05-01","Wyoming","WY",566,7,56,7,0,0
"2020-05-02","Wyoming","WY",579,7,58,13,0,2
"2020-05-03","Wyoming","WY",586,7,60,7,0,2
"2020-05-04","Wyoming","WY",596,7,60,10,0,0
"2020-05-05","Wyoming","WY",604,7,60,8,0,0
"2020-05-06","Wyoming","WY",631,7,60,27,0,0
"2020-05-07","Wyoming","WY",635,7,59,4,0,-1
"2020-05-08","Wyoming","WY",644,7,60,9,0,1
"2020-05-09","Wyoming","WY",653,7,64,9,0,4
"2020-05-10","Wyoming","WY",662,7,65,9,0,1
"2020-05-11","Wyoming","WY",669,7,66,7,0,1
"2020-05-12","Wyoming","WY",675,7,67,6,0,1
"2020-05-13","Wyoming","WY",688,7,67,13,0,0
"2020-05-14","Wyoming","WY",701,7,67,13,0,0
"2020-05-15","Wyoming","WY",716,7,68,15,0,1
"2020-05-16","Wyoming","WY",741,7,69,25,0,1
"2020-05-17","Wyoming","WY",754,8,70,13,1,1
"2020-05-18","Wyoming","WY",766,10,73,12,2,3
"2020-05-19","Wyoming","WY",776,10,73,10,0,0
"2020-05-20","Wyoming","WY",787,11,74,11,1,1
"2020-05-21","Wyoming","WY",801,12,75,14,1,1
"2020-05-22","Wyoming","WY",803,12,76,2,0,1
"2020-05-23","Wyoming","WY",813,12,77,10,0,1
"2020-05-24","Wyoming","WY",838,12,78,25,0,1
"2020-05-25","Wyoming","WY",843,12,79,5,0,1
"2020-05-26","Wyoming","WY",850,13,82,7,1,3
"2020-05-27","Wyoming","WY",860,14,82,10,1,0
"2020-05-28","Wyoming","WY",876,15,82,16,1,0
