"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Idaho","ID",1464,33,135,38,6,3
"2020-04-15","Idaho","ID",1473,39,141,9,6,6
"2020-04-16","Idaho","ID",1587,41,143,114,2,2
"2020-04-17","Idaho","ID",1609,41,148,22,0,5
"2020-04-18","Idaho","ID",1655,43,151,46,2,3
"2020-04-19","Idaho","ID",1668,44,151,13,1,0
"2020-04-20","Idaho","ID",1672,45,151,4,1,0
"2020-04-21","Idaho","ID",1736,48,157,64,3,6
"2020-04-22","Idaho","ID",1766,51,158,30,3,1
"2020-04-23","Idaho","ID",1836,54,162,70,3,4
"2020-04-24","Idaho","ID",1870,54,168,34,0,6
"2020-04-25","Idaho","ID",1887,56,168,17,2,0
"2020-04-26","Idaho","ID",1897,56,169,10,0,1
"2020-04-27","Idaho","ID",1897,56,169,0,0,0
"2020-04-28","Idaho","ID",1952,60,172,55,4,3
"2020-04-29","Idaho","ID",1952,60,173,0,0,1
"2020-04-30","Idaho","ID",1984,60,175,32,0,2
"2020-05-01","Idaho","ID",2015,63,178,31,3,3
"2020-05-02","Idaho","ID",2061,64,178,46,1,0
"2020-05-03","Idaho","ID",2061,64,200,0,0,22
"2020-05-04","Idaho","ID",2106,64,200,45,0,0
"2020-05-05","Idaho","ID",2127,65,201,21,1,1
"2020-05-06","Idaho","ID",2158,66,203,31,1,2
"2020-05-07","Idaho","ID",2178,67,205,20,1,2
"2020-05-08","Idaho","ID",2178,67,206,0,0,1
"2020-05-09","Idaho","ID",2205,67,206,27,0,0
"2020-05-10","Idaho","ID",2230,67,207,25,0,1
"2020-05-11","Idaho","ID",2260,70,207,30,3,0
"2020-05-12","Idaho","ID",2293,69,210,33,-1,3
"2020-05-13","Idaho","ID",2293,69,214,0,0,4
"2020-05-14","Idaho","ID",2351,72,212,58,3,-2
"2020-05-15","Idaho","ID",2351,72,212,0,0,0
"2020-05-16","Idaho","ID",2419,73,213,68,1,1
"2020-05-17","Idaho","ID",2419,73,213,0,0,0
"2020-05-18","Idaho","ID",2455,74,213,36,1,0
"2020-05-19","Idaho","ID",2455,74,213,0,0,0
"2020-05-20","Idaho","ID",2506,77,215,51,3,2
"2020-05-21","Idaho","ID",2506,77,221,0,0,6
"2020-05-22","Idaho","ID",2595,79,223,89,2,2
"2020-05-23","Idaho","ID",2595,79,225,0,0,2
"2020-05-24","Idaho","ID",2626,79,225,31,0,0
"2020-05-25","Idaho","ID",2626,79,225,0,0,0
"2020-05-26","Idaho","ID",2626,79,225,0,0,0
"2020-05-27","Idaho","ID",2699,81,231,73,2,6
"2020-05-28","Idaho","ID",2770,82,234,71,1,3
"2020-05-29","Idaho","ID",2770,82,238,0,0,4
"2020-05-30","Idaho","ID",2803,82,240,33,0,2
"2020-05-31","Idaho","ID",2839,82,242,36,0,2
"2020-06-01","Idaho","ID",2839,82,242,0,0,0
"2020-06-02","Idaho","ID",2933,83,247,94,1,5
"2020-06-03","Idaho","ID",2933,83,251,0,0,4
"2020-06-04","Idaho","ID",2990,83,253,57,0,2
"2020-06-05","Idaho","ID",3111,83,255,121,0,2
"2020-06-06","Idaho","ID",3139,83,257,28,0,2
"2020-06-07","Idaho","ID",3139,83,260,0,0,3
"2020-06-08","Idaho","ID",3189,83,260,50,0,0
"2020-06-09","Idaho","ID",3221,85,260,32,2,0
"2020-06-10","Idaho","ID",3260,85,262,39,0,2
"2020-06-11","Idaho","ID",3260,85,262,0,0,0
"2020-06-12","Idaho","ID",3353,87,265,93,2,3
"2020-06-13","Idaho","ID",3353,87,265,0,0,0
"2020-06-14","Idaho","ID",3399,87,266,46,0,1
"2020-06-15","Idaho","ID",3399,87,266,0,0,0
"2020-06-16","Idaho","ID",3462,88,270,63,1,4
"2020-06-17","Idaho","ID",3632,88,275,170,0,5
"2020-06-18","Idaho","ID",3743,89,275,111,1,0
"2020-06-19","Idaho","ID",3871,89,278,128,0,3
"2020-06-20","Idaho","ID",4004,89,279,133,0,1
"2020-06-21","Idaho","ID",4006,89,283,2,0,4
"2020-06-22","Idaho","ID",4256,89,283,250,0,0
"2020-06-23","Idaho","ID",4254,89,293,-2,0,10
"2020-06-24","Idaho","ID",4402,89,298,148,0,5
"2020-06-25","Idaho","ID",4865,90,300,463,1,2
"2020-06-26","Idaho","ID",4865,90,303,0,0,3
"2020-06-27","Idaho","ID",5322,91,309,457,1,6
"2020-06-28","Idaho","ID",5322,91,312,0,0,3
"2020-06-29","Idaho","ID",5752,91,312,430,0,0
"2020-06-30","Idaho","ID",6117,92,322,365,1,10
"2020-07-01","Idaho","ID",6370,92,330,253,0,8
"2020-07-02","Idaho","ID",6593,92,340,223,0,10
"2020-07-03","Idaho","ID",6994,93,350,401,1,10
"2020-07-04","Idaho","ID",7370,93,355,376,0,5
"2020-07-05","Idaho","ID",7733,93,359,363,0,4
"2020-07-06","Idaho","ID",8052,94,369,319,1,10
"2020-07-07","Idaho","ID",8539,94,387,487,0,18
"2020-07-08","Idaho","ID",8969,98,396,430,4,9
"2020-07-09","Idaho","ID",9429,100,411,460,2,15
"2020-07-10","Idaho","ID",9929,101,432,500,1,21
"2020-07-11","Idaho","ID",10506,102,449,577,1,17
"2020-07-12","Idaho","ID",10903,102,468,397,0,19
"2020-07-13","Idaho","ID",11404,102,477,501,0,9
"2020-07-14","Idaho","ID",11720,103,500,316,1,23
"2020-07-15","Idaho","ID",12449,110,510,729,7,10
"2020-07-16","Idaho","ID",13134,114,526,685,4,16
"2020-07-17","Idaho","ID",13753,118,554,619,4,28
"2020-07-18","Idaho","ID",14303,119,570,550,1,16
"2020-07-19","Idaho","ID",14874,119,583,571,0,13
"2020-07-20","Idaho","ID",15268,122,600,394,3,17
"2020-07-21","Idaho","ID",15823,126,621,555,4,21
"2020-07-22","Idaho","ID",16322,135,656,499,9,35
"2020-07-23","Idaho","ID",16737,138,674,415,3,18
"2020-07-24","Idaho","ID",17265,144,697,528,6,23
"2020-07-25","Idaho","ID",17265,144,709,0,0,12
"2020-07-26","Idaho","ID",18178,146,723,913,2,14
"2020-07-27","Idaho","ID",18692,152,741,514,6,18
"2020-07-28","Idaho","ID",19220,160,750,528,8,9
"2020-07-29","Idaho","ID",19674,173,783,454,13,33
"2020-07-30","Idaho","ID",20242,177,808,568,4,25
"2020-07-31","Idaho","ID",20716,188,835,474,11,27
"2020-08-01","Idaho","ID",21110,197,850,394,9,15
"2020-08-02","Idaho","ID",21110,197,856,0,0,6
"2020-08-03","Idaho","ID",21670,200,874,560,3,18
"2020-08-04","Idaho","ID",22236,210,886,566,10,12
"2020-08-05","Idaho","ID",22708,217,906,472,7,20
"2020-08-06","Idaho","ID",23401,223,931,693,6,25
"2020-08-07","Idaho","ID",23925,229,954,524,6,23
"2020-08-08","Idaho","ID",24497,235,968,572,6,14
"2020-08-09","Idaho","ID",24675,237,988,178,2,20
"2020-08-10","Idaho","ID",25104,239,999,429,2,11
"2020-08-11","Idaho","ID",25598,246,1006,494,7,7
"2020-08-12","Idaho","ID",26134,246,1037,536,0,31
"2020-08-13","Idaho","ID",26629,251,1051,495,5,14
"2020-08-14","Idaho","ID",27171,265,1068,542,14,17
"2020-08-15","Idaho","ID",27475,269,1091,304,4,23
"2020-08-16","Idaho","ID",27656,269,1103,181,0,12
"2020-08-17","Idaho","ID",27937,273,1110,281,4,7
"2020-08-18","Idaho","ID",28321,282,1129,384,9,19
"2020-08-19","Idaho","ID",28680,289,1170,359,7,41
