"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Alaska","AK",285,9,32,8,1,0
"2020-04-15","Alaska","AK",293,9,34,8,0,2
"2020-04-16","Alaska","AK",300,9,35,7,0,1
"2020-04-17","Alaska","AK",309,9,36,9,0,1
"2020-04-18","Alaska","AK",314,9,39,5,0,3
"2020-04-19","Alaska","AK",319,9,37,5,0,-2
"2020-04-20","Alaska","AK",321,9,46,2,0,9
"2020-04-21","Alaska","AK",329,9,42,8,0,-4
"2020-04-22","Alaska","AK",335,9,39,6,0,-3
"2020-04-23","Alaska","AK",337,9,42,2,0,3
"2020-04-24","Alaska","AK",339,9,36,2,0,-6
"2020-04-25","Alaska","AK",339,9,32,0,0,-4
"2020-04-26","Alaska","AK",340,9,14,1,0,-18
"2020-04-27","Alaska","AK",345,9,10,5,0,-4
"2020-04-28","Alaska","AK",351,9,NA,6,0,NA
"2020-04-29","Alaska","AK",355,9,NA,4,0,NA
"2020-04-30","Alaska","AK",355,9,NA,0,0,NA
"2020-05-01","Alaska","AK",364,9,NA,9,0,NA
"2020-05-02","Alaska","AK",365,9,NA,1,0,NA
"2020-05-03","Alaska","AK",368,9,NA,3,0,NA
"2020-05-04","Alaska","AK",370,9,NA,2,0,NA
"2020-05-05","Alaska","AK",371,9,NA,1,0,NA
"2020-05-06","Alaska","AK",373,10,NA,2,1,NA
"2020-05-07","Alaska","AK",375,10,NA,2,0,NA
"2020-05-08","Alaska","AK",378,10,NA,3,0,NA
"2020-05-09","Alaska","AK",379,10,NA,1,0,NA
"2020-05-10","Alaska","AK",380,10,NA,1,0,NA
"2020-05-11","Alaska","AK",380,10,NA,0,0,NA
"2020-05-12","Alaska","AK",384,10,NA,4,0,NA
"2020-05-13","Alaska","AK",384,10,NA,0,0,NA
"2020-05-14","Alaska","AK",384,10,NA,0,0,NA
"2020-05-15","Alaska","AK",389,10,NA,5,0,NA
"2020-05-16","Alaska","AK",389,10,NA,0,0,NA
"2020-05-17","Alaska","AK",389,10,NA,0,0,NA
"2020-05-18","Alaska","AK",389,10,NA,0,0,NA
"2020-05-19","Alaska","AK",401,10,NA,12,0,NA
"2020-05-20","Alaska","AK",402,10,NA,1,0,NA
"2020-05-21","Alaska","AK",402,10,NA,0,0,NA
"2020-05-22","Alaska","AK",405,10,NA,3,0,NA
"2020-05-23","Alaska","AK",409,10,NA,4,0,NA
"2020-05-24","Alaska","AK",409,10,NA,0,0,NA
"2020-05-25","Alaska","AK",410,10,NA,1,0,NA
