"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","New Hampshire","NH",922,25,152,-63,2,0
"2020-04-15","New Hampshire","NH",1139,32,178,217,7,26
"2020-04-16","New Hampshire","NH",1139,32,178,0,0,0
"2020-04-17","New Hampshire","NH",1287,37,190,148,5,12
"2020-04-18","New Hampshire","NH",1342,38,190,55,1,0
"2020-04-19","New Hampshire","NH",1390,38,192,48,0,2
"2020-04-20","New Hampshire","NH",1447,42,198,57,4,6
"2020-04-21","New Hampshire","NH",1490,42,206,43,0,8
"2020-04-22","New Hampshire","NH",1588,48,206,98,6,0
"2020-04-23","New Hampshire","NH",1670,51,213,82,3,7
"2020-04-24","New Hampshire","NH",1720,53,224,50,2,11
"2020-04-25","New Hampshire","NH",1797,53,224,77,0,0
"2020-04-26","New Hampshire","NH",1864,60,238,67,7,14
"2020-04-27","New Hampshire","NH",1938,60,242,74,0,4
"2020-04-28","New Hampshire","NH",2010,60,246,72,0,4
"2020-04-29","New Hampshire","NH",2058,60,249,48,0,3
"2020-04-30","New Hampshire","NH",2146,72,259,88,12,10
"2020-05-01","New Hampshire","NH",2310,81,262,164,9,3
"2020-05-02","New Hampshire","NH",2429,84,270,119,3,8
"2020-05-03","New Hampshire","NH",2518,86,277,89,2,7
"2020-05-04","New Hampshire","NH",2588,86,286,70,0,9
"2020-05-05","New Hampshire","NH",2636,92,286,48,6,0
"2020-05-06","New Hampshire","NH",2741,92,295,105,0,9
"2020-05-07","New Hampshire","NH",2843,114,307,102,22,12
"2020-05-08","New Hampshire","NH",2947,121,308,104,7,1
"2020-05-09","New Hampshire","NH",3011,131,309,64,10,1
"2020-05-10","New Hampshire","NH",3071,133,313,60,2,4
"2020-05-11","New Hampshire","NH",3160,133,318,89,0,5
"2020-05-12","New Hampshire","NH",3239,142,318,79,9,0
"2020-05-13","New Hampshire","NH",3299,150,319,60,8,1
"2020-05-14","New Hampshire","NH",3382,151,326,83,1,7
"2020-05-15","New Hampshire","NH",3453,151,335,71,0,9
"2020-05-16","New Hampshire","NH",3556,171,335,103,20,0
"2020-05-17","New Hampshire","NH",3596,172,347,40,1,12
"2020-05-18","New Hampshire","NH",3652,172,359,56,0,12
"2020-05-19","New Hampshire","NH",3721,172,368,69,0,9
"2020-05-20","New Hampshire","NH",3868,190,383,147,18,15
"2020-05-21","New Hampshire","NH",3935,199,385,67,9,2
"2020-05-22","New Hampshire","NH",4014,204,393,79,5,8
"2020-05-23","New Hampshire","NH",4089,208,419,75,4,26
"2020-05-24","New Hampshire","NH",4149,209,419,60,1,0
"2020-05-25","New Hampshire","NH",4197,210,419,48,1,0
"2020-05-26","New Hampshire","NH",4231,214,420,34,4,1
"2020-05-27","New Hampshire","NH",4286,223,421,55,9,1
"2020-05-28","New Hampshire","NH",4389,232,426,103,9,5
"2020-05-29","New Hampshire","NH",4492,238,438,103,6,12
"2020-05-30","New Hampshire","NH",4492,238,440,0,0,2
"2020-05-31","New Hampshire","NH",4651,245,449,159,7,9
"2020-06-01","New Hampshire","NH",4685,245,451,34,0,2
"2020-06-02","New Hampshire","NH",4749,256,456,64,11,5
"2020-06-03","New Hampshire","NH",4795,265,462,46,9,6
"2020-06-04","New Hampshire","NH",4876,273,468,81,8,6
"2020-06-05","New Hampshire","NH",4953,278,472,77,5,4
"2020-06-06","New Hampshire","NH",5019,283,487,66,5,15
"2020-06-07","New Hampshire","NH",5043,286,487,24,3,0
"2020-06-08","New Hampshire","NH",5079,286,489,36,0,2
"2020-06-09","New Hampshire","NH",5079,286,492,0,0,3
"2020-06-10","New Hampshire","NH",5178,301,496,99,15,4
"2020-06-11","New Hampshire","NH",5209,308,500,31,7,4
"2020-06-12","New Hampshire","NH",5251,315,504,42,7,4
"2020-06-13","New Hampshire","NH",5299,318,503,48,3,-1
"2020-06-14","New Hampshire","NH",5318,320,513,19,2,10
"2020-06-15","New Hampshire","NH",5345,320,519,27,0,6
"2020-06-16","New Hampshire","NH",5364,326,519,19,6,0
"2020-06-17","New Hampshire","NH",5436,330,521,72,4,2
"2020-06-18","New Hampshire","NH",5450,331,531,14,1,10
"2020-06-19","New Hampshire","NH",5486,337,533,36,6,2
"2020-06-20","New Hampshire","NH",5518,339,549,32,2,16
"2020-06-21","New Hampshire","NH",5544,339,551,26,0,2
