"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Illinois","IL",23248,868,4283,1223,70,603
"2020-04-15","Illinois","IL",24593,949,4283,1345,81,0
"2020-04-16","Illinois","IL",25734,1072,4423,1141,123,140
"2020-04-17","Illinois","IL",27578,1132,4454,1844,60,31
"2020-04-18","Illinois","IL",29160,1259,4340,1582,127,-114
"2020-04-19","Illinois","IL",30357,1290,4314,1197,31,-26
"2020-04-20","Illinois","IL",31513,1349,4599,1156,59,285
"2020-04-21","Illinois","IL",33059,1468,4776,1546,119,177
"2020-04-22","Illinois","IL",35107,1565,4665,2048,97,-111
"2020-04-23","Illinois","IL",36937,1688,4877,1830,123,212
"2020-04-24","Illinois","IL",39658,1795,4828,2721,107,-49
"2020-04-25","Illinois","IL",41777,1875,4699,2119,80,-129
"2020-04-26","Illinois","IL",43903,1933,4595,2126,58,-104
"2020-04-27","Illinois","IL",45883,1983,4672,1980,50,77
"2020-04-28","Illinois","IL",48102,2125,NA,2219,142,NA
"2020-04-29","Illinois","IL",50358,2215,NA,2256,90,NA
"2020-04-30","Illinois","IL",52918,2355,NA,2560,140,NA
"2020-05-01","Illinois","IL",56055,2457,NA,3137,102,NA
"2020-05-02","Illinois","IL",58505,2559,NA,2450,102,NA
"2020-05-03","Illinois","IL",61499,2618,NA,2994,59,NA
"2020-05-04","Illinois","IL",63777,2659,NA,2278,41,NA
"2020-05-05","Illinois","IL",65889,2834,NA,2112,175,NA
"2020-05-06","Illinois","IL",68232,2974,NA,2343,140,NA
"2020-05-07","Illinois","IL",70871,3111,NA,2639,137,NA
"2020-05-08","Illinois","IL",73760,3241,NA,2889,130,NA
"2020-05-09","Illinois","IL",76085,3349,NA,2325,108,NA
"2020-05-10","Illinois","IL",77741,3406,NA,1656,57,NA
"2020-05-11","Illinois","IL",79007,3459,NA,1266,53,NA
"2020-05-12","Illinois","IL",83021,3601,NA,4014,142,NA
"2020-05-13","Illinois","IL",84694,3792,NA,1673,191,NA
"2020-05-14","Illinois","IL",87937,3928,NA,3243,136,NA
"2020-05-15","Illinois","IL",90369,4059,NA,2432,131,NA
"2020-05-16","Illinois","IL",92457,4129,NA,2088,70,NA
"2020-05-17","Illinois","IL",94191,4177,NA,1734,48,NA
"2020-05-18","Illinois","IL",96485,4234,NA,2294,57,NA
"2020-05-19","Illinois","IL",98030,4379,NA,1545,145,NA
"2020-05-20","Illinois","IL",100418,4525,NA,2388,146,NA
"2020-05-21","Illinois","IL",102688,4607,NA,2270,82,NA
"2020-05-22","Illinois","IL",105444,4715,NA,2756,108,NA
"2020-05-23","Illinois","IL",107796,4790,NA,2352,75,NA
"2020-05-24","Illinois","IL",110304,4856,NA,2508,66,NA
"2020-05-25","Illinois","IL",112017,4885,NA,1713,29,NA
"2020-05-26","Illinois","IL",113195,4923,NA,1178,38,NA
"2020-05-27","Illinois","IL",114306,5083,NA,1111,160,NA
"2020-05-28","Illinois","IL",115833,5186,NA,1527,103,NA
"2020-05-29","Illinois","IL",117455,5270,NA,1622,84,NA
"2020-05-30","Illinois","IL",118917,5330,NA,1462,60,NA
"2020-05-31","Illinois","IL",120260,5390,NA,1343,60,NA
"2020-06-01","Illinois","IL",121234,5412,NA,974,22,NA
"2020-06-02","Illinois","IL",122848,5525,NA,1614,113,NA
"2020-06-03","Illinois","IL",123830,5621,NA,982,96,NA
"2020-06-04","Illinois","IL",124759,5736,NA,929,115,NA
"2020-06-05","Illinois","IL",125915,5795,NA,1156,59,NA
"2020-06-06","Illinois","IL",126890,5864,NA,975,69,NA
"2020-06-07","Illinois","IL",127757,5904,NA,867,40,NA
"2020-06-08","Illinois","IL",128415,5924,NA,658,20,NA
"2020-06-09","Illinois","IL",129212,6018,NA,797,94,NA
"2020-06-10","Illinois","IL",129837,6095,NA,625,77,NA
"2020-06-11","Illinois","IL",130603,6185,NA,766,90,NA
"2020-06-12","Illinois","IL",131198,6260,NA,595,75,NA
"2020-06-13","Illinois","IL",131871,6289,NA,673,29,NA
"2020-06-14","Illinois","IL",132543,6308,NA,672,19,NA
"2020-06-15","Illinois","IL",133016,6326,NA,473,18,NA
"2020-06-16","Illinois","IL",133639,6398,NA,623,72,NA
"2020-06-17","Illinois","IL",134185,6485,NA,546,87,NA
"2020-06-18","Illinois","IL",134778,6537,NA,593,52,NA
"2020-06-19","Illinois","IL",135470,6580,NA,692,43,NA
"2020-06-20","Illinois","IL",136104,6625,NA,634,45,NA
"2020-06-21","Illinois","IL",136762,6647,NA,658,22,NA
"2020-06-22","Illinois","IL",137224,6671,NA,462,24,NA
"2020-06-23","Illinois","IL",137825,6707,NA,601,36,NA
"2020-06-24","Illinois","IL",138540,6770,NA,715,63,NA
"2020-06-25","Illinois","IL",139434,6810,NA,894,40,NA
"2020-06-26","Illinois","IL",140291,6847,NA,857,37,NA
"2020-06-27","Illinois","IL",141077,6873,NA,786,26,NA
"2020-06-28","Illinois","IL",141723,6888,NA,646,15,NA
"2020-06-29","Illinois","IL",142461,6902,NA,738,14,NA
"2020-06-30","Illinois","IL",143185,6923,NA,724,21,NA
"2020-07-01","Illinois","IL",144013,6951,NA,828,28,NA
"2020-07-02","Illinois","IL",144008,6951,NA,-5,0,NA
"2020-07-03","Illinois","IL",145750,7005,NA,1742,54,NA
"2020-07-04","Illinois","IL",146612,7014,NA,862,9,NA
"2020-07-05","Illinois","IL",147251,7020,NA,639,6,NA
"2020-07-06","Illinois","IL",147865,7026,NA,614,6,NA
"2020-07-07","Illinois","IL",149574,7273,NA,1709,247,NA
"2020-07-08","Illinois","IL",150554,7309,NA,980,36,NA
"2020-07-09","Illinois","IL",151572,7329,NA,1018,20,NA
"2020-07-10","Illinois","IL",152899,7345,NA,1327,16,NA
"2020-07-11","Illinois","IL",154094,7369,NA,1195,24,NA
"2020-07-12","Illinois","IL",155048,7388,NA,954,19,NA
"2020-07-13","Illinois","IL",155931,7394,NA,883,6,NA
"2020-07-14","Illinois","IL",156638,7419,NA,707,25,NA
"2020-07-15","Illinois","IL",157825,7427,NA,1187,8,NA
"2020-07-16","Illinois","IL",159082,7452,NA,1257,25,NA
"2020-07-17","Illinois","IL",160509,7465,NA,1427,13,NA
