"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Washington","WA",10799,599,387,164,17,-140
"2020-04-15","Washington","WA",10942,609,645,143,10,258
"2020-04-16","Washington","WA",11057,630,595,115,21,-50
"2020-04-17","Washington","WA",11517,649,622,460,19,27
"2020-04-18","Washington","WA",11776,666,518,259,17,-104
"2020-04-19","Washington","WA",12255,690,586,479,24,68
"2020-04-20","Washington","WA",12114,709,403,-141,19,-183
"2020-04-21","Washington","WA",12392,725,503,278,16,100
"2020-04-22","Washington","WA",12596,734,543,204,9,40
"2020-04-23","Washington","WA",12753,747,544,157,13,1
"2020-04-24","Washington","WA",12977,762,455,224,15,-89
"2020-04-25","Washington","WA",13319,779,455,342,17,0
"2020-04-26","Washington","WA",13521,799,508,202,20,53
"2020-04-27","Washington","WA",13686,810,536,165,11,28
"2020-04-28","Washington","WA",13842,820,NA,156,10,NA
"2020-04-29","Washington","WA",14070,828,NA,228,8,NA
"2020-04-30","Washington","WA",14327,836,NA,257,8,NA
"2020-05-01","Washington","WA",14637,850,NA,310,14,NA
"2020-05-02","Washington","WA",15003,862,NA,366,12,NA
"2020-05-03","Washington","WA",15185,874,NA,182,12,NA
"2020-05-04","Washington","WA",15462,885,NA,277,11,NA
"2020-05-05","Washington","WA",15594,898,NA,132,13,NA
"2020-05-06","Washington","WA",15905,911,NA,311,13,NA
"2020-05-07","Washington","WA",16231,925,NA,326,14,NA
"2020-05-08","Washington","WA",16388,941,NA,157,16,NA
"2020-05-09","Washington","WA",16674,952,3450,286,11,NA
"2020-05-10","Washington","WA",16891,968,NA,217,16,NA
"2020-05-11","Washington","WA",17122,974,NA,231,6,NA
"2020-05-12","Washington","WA",17330,990,NA,208,16,NA
"2020-05-13","Washington","WA",17512,996,NA,182,6,NA
"2020-05-14","Washington","WA",17773,1004,NA,261,8,NA
"2020-05-15","Washington","WA",17951,1016,NA,178,12,NA
"2020-05-16","Washington","WA",18288,1024,NA,337,8,NA
"2020-05-17","Washington","WA",18433,1035,NA,145,11,NA
"2020-05-18","Washington","WA",18611,1041,NA,178,6,NA
"2020-05-19","Washington","WA",18811,1048,NA,200,7,NA
"2020-05-20","Washington","WA",18971,1052,NA,160,4,NA
"2020-05-21","Washington","WA",19117,1061,3125,146,9,NA
"2020-05-22","Washington","WA",19265,1066,3156,148,5,31
"2020-05-23","Washington","WA",19265,1075,3230,0,9,74
"2020-05-24","Washington","WA",19828,1084,3256,563,9,26
"2020-05-25","Washington","WA",20065,1088,3287,237,4,31
"2020-05-26","Washington","WA",20181,1094,3290,116,6,3
"2020-05-27","Washington","WA",20406,1105,3338,225,11,48
"2020-05-28","Washington","WA",20764,1109,3394,358,4,56
"2020-05-29","Washington","WA",21071,1115,3413,307,6,19
"2020-05-30","Washington","WA",21349,1117,3455,278,2,42
"2020-05-31","Washington","WA",21702,1123,3480,353,6,25
"2020-06-01","Washington","WA",22239,1128,3501,537,5,21
"2020-06-02","Washington","WA",22516,1134,3517,277,6,16
"2020-06-03","Washington","WA",22764,1139,3543,248,5,26
"2020-06-04","Washington","WA",23024,1150,3578,260,11,35
"2020-06-05","Washington","WA",23483,1155,3615,459,5,37
"2020-06-06","Washington","WA",23767,1159,3639,284,4,24
"2020-06-07","Washington","WA",24078,1170,3652,311,11,13
"2020-06-08","Washington","WA",24378,1180,3669,300,10,17
"2020-06-09","Washington","WA",24630,1185,3699,252,5,30
"2020-06-10","Washington","WA",24892,1186,3747,262,1,48
"2020-06-11","Washington","WA",25176,1198,3773,284,12,26
"2020-06-12","Washington","WA",25542,1203,3772,366,5,-1
"2020-06-13","Washington","WA",25825,1207,3817,283,4,45
"2020-06-14","Washington","WA",26158,1209,3845,333,2,28
"2020-06-15","Washington","WA",26530,1211,3856,372,2,11
"2020-06-16","Washington","WA",26787,1219,3894,257,8,38
"2020-06-17","Washington","WA",27193,1225,3915,406,6,21
"2020-06-18","Washington","WA",27608,1232,3938,415,7,23
"2020-06-19","Washington","WA",28225,1239,3959,617,7,21
"2020-06-20","Washington","WA",28676,1243,4003,451,4,44
"2020-06-21","Washington","WA",28874,1248,4030,198,5,27
"2020-06-22","Washington","WA",29394,1253,4049,520,5,19
"2020-06-23","Washington","WA",29874,1263,4062,480,10,13
"2020-06-24","Washington","WA",30372,1266,4067,498,3,5
"2020-06-25","Washington","WA",30866,1270,4093,494,4,26
"2020-06-26","Washington","WA",31422,1281,4106,556,11,13
"2020-06-27","Washington","WA",31766,1288,4194,344,7,88
"2020-06-28","Washington","WA",32267,1292,4240,501,4,46
"2020-06-29","Washington","WA",32831,1297,4275,564,5,35
"2020-06-30","Washington","WA",33439,1303,4323,608,6,48
"2020-07-01","Washington","WA",34152,1309,4361,713,6,38
"2020-07-02","Washington","WA",34909,1319,4402,757,10,41
"2020-07-03","Washington","WA",35260,1328,4442,351,9,40
"2020-07-04","Washington","WA",35902,1335,4463,642,7,21
"2020-07-05","Washington","WA",36959,1342,4473,1057,7,10
"2020-07-06","Washington","WA",37393,1351,4482,434,9,9
"2020-07-07","Washington","WA",37916,1360,4544,523,9,62
"2020-07-08","Washington","WA",38563,1368,4582,647,8,38
"2020-07-09","Washington","WA",39202,1384,4630,639,16,48
"2020-07-10","Washington","WA",39806,1393,4665,604,9,35
"2020-07-11","Washington","WA",40672,1400,4662,866,7,-3
"2020-07-12","Washington","WA",41749,1405,4662,1077,5,0
"2020-07-13","Washington","WA",42295,1414,4751,546,9,89
"2020-07-14","Washington","WA",43037,1426,4778,742,12,27
"2020-07-15","Washington","WA",44299,1429,4788,1262,3,10
"2020-07-16","Washington","WA",45052,1435,4829,753,6,41
"2020-07-17","Washington","WA",46022,1441,4944,970,6,115
"2020-07-18","Washington","WA",46956,1448,4984,934,7,40
"2020-07-19","Washington","WA",47751,1457,5033,795,9,49
"2020-07-20","Washington","WA",48590,1468,5063,839,11,30
"2020-07-21","Washington","WA",49250,1480,5102,660,12,39
"2020-07-22","Washington","WA",49982,1488,5161,732,8,59
"2020-07-23","Washington","WA",50832,1497,5211,850,9,50
"2020-07-24","Washington","WA",51870,1510,5276,1038,13,65
"2020-07-25","Washington","WA",52669,1522,5301,799,12,25
"2020-07-26","Washington","WA",53339,1537,5341,670,15,40
"2020-07-27","Washington","WA",54201,1545,5374,862,8,33
"2020-07-28","Washington","WA",54979,1559,5397,778,14,23
"2020-07-29","Washington","WA",55751,1575,5474,772,16,77
"2020-07-30","Washington","WA",56736,1588,5476,985,13,2
"2020-07-31","Washington","WA",57586,1603,5568,850,15,92
"2020-08-01","Washington","WA",58216,1619,5568,630,16,0
"2020-08-02","Washington","WA",58767,1628,5655,551,9,87
"2020-08-03","Washington","WA",59447,1638,5692,680,10,37
"2020-08-04","Washington","WA",60132,1656,5744,685,18,52
"2020-08-05","Washington","WA",60963,1677,5779,831,21,35
"2020-08-06","Washington","WA",61686,1685,5840,723,8,61
"2020-08-07","Washington","WA",62583,1702,5874,897,17,34
"2020-08-08","Washington","WA",63189,1711,5890,606,9,16
"2020-08-09","Washington","WA",63769,1722,5896,580,11,6
"2020-08-10","Washington","WA",64260,1733,6001,491,11,105
"2020-08-11","Washington","WA",64800,1741,6049,540,8,48
"2020-08-12","Washington","WA",65439,1755,6102,639,14,53
"2020-08-13","Washington","WA",66254,1765,6137,815,10,35
"2020-08-14","Washington","WA",66989,1780,6182,735,15,45
"2020-08-15","Washington","WA",67581,1791,6206,592,11,24
"2020-08-16","Washington","WA",67854,1802,6230,273,11,24
"2020-08-17","Washington","WA",68386,1809,6255,532,7,25
"2020-08-18","Washington","WA",68922,1816,6296,536,7,41
"2020-08-19","Washington","WA",69662,1828,6358,740,12,62
"2020-08-20","Washington","WA",70180,1836,6388,518,8,30
"2020-08-21","Washington","WA",71007,1840,6400,827,4,12
"2020-08-22","Washington","WA",71471,1845,6469,464,5,69
"2020-08-23","Washington","WA",71814,1849,6500,343,4,31
"2020-08-24","Washington","WA",72161,1856,6530,347,7,30
"2020-08-25","Washington","WA",72634,1862,6542,473,6,12
"2020-08-26","Washington","WA",73217,1877,6595,583,15,53
"2020-08-27","Washington","WA",73801,1886,6640,584,9,45
"2020-08-28","Washington","WA",74420,1894,NA,619,8,NA
"2020-08-29","Washington","WA",74885,1899,NA,465,5,NA
"2020-08-30","Washington","WA",75195,1904,NA,310,5,NA
"2020-08-31","Washington","WA",75502,1912,NA,307,8,NA
"2020-09-01","Washington","WA",75977,1918,NA,475,6,NA
"2020-09-02","Washington","WA",76537,1924,NA,560,6,NA
"2020-09-03","Washington","WA",77034,1930,NA,497,6,NA
"2020-09-04","Washington","WA",77559,1932,NA,525,2,NA
"2020-09-05","Washington","WA",77979,1942,NA,420,10,NA
"2020-09-06","Washington","WA",78295,1948,NA,316,6,NA
"2020-09-07","Washington","WA",78492,1952,NA,197,4,NA
"2020-09-08","Washington","WA",78781,1954,NA,289,2,NA
"2020-09-09","Washington","WA",79280,1958,NA,499,4,NA
"2020-09-10","Washington","WA",79880,1965,NA,600,7,NA
"2020-09-11","Washington","WA",80374,1972,NA,494,7,NA
"2020-09-12","Washington","WA",80738,1978,NA,364,6,NA
"2020-09-13","Washington","WA",81056,1983,NA,318,5,NA
"2020-09-14","Washington","WA",81392,1990,NA,336,7,NA
"2020-09-15","Washington","WA",81776,1999,NA,384,9,NA
"2020-09-16","Washington","WA",82193,2007,NA,417,8,NA
"2020-09-17","Washington","WA",82610,2013,NA,417,6,NA
"2020-09-18","Washington","WA",83239,2021,NA,629,8,NA
"2020-09-19","Washington","WA",83622,2026,NA,383,5,NA
"2020-09-20","Washington","WA",83925,2034,NA,303,8,NA
"2020-09-21","Washington","WA",84270,2040,NA,345,6,NA
"2020-09-22","Washington","WA",84814,2051,NA,544,11,NA
"2020-09-23","Washington","WA",85397,2057,NA,583,6,NA
"2020-09-24","Washington","WA",86422,2063,NA,1025,6,NA
"2020-09-25","Washington","WA",87062,2070,NA,640,7,NA
"2020-09-26","Washington","WA",87519,2074,NA,457,4,NA
"2020-09-27","Washington","WA",87897,2081,NA,378,7,NA
"2020-09-28","Washington","WA",88291,2088,NA,394,7,NA
"2020-09-29","Washington","WA",88823,2093,NA,532,5,NA
