"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","North Dakota","ND",364,8,42,23,0,2
"2020-04-15","North Dakota","ND",392,9,44,28,1,2
"2020-04-16","North Dakota","ND",438,9,45,46,0,1
"2020-04-17","North Dakota","ND",528,9,47,90,0,2
"2020-04-18","North Dakota","ND",584,9,47,56,0,0
"2020-04-19","North Dakota","ND",626,9,51,42,0,4
"2020-04-20","North Dakota","ND",644,9,53,18,0,2
"2020-04-21","North Dakota","ND",677,13,54,33,4,1
"2020-04-22","North Dakota","ND",710,14,62,33,1,8
"2020-04-23","North Dakota","ND",748,15,65,38,1,3
"2020-04-24","North Dakota","ND",803,15,67,55,0,2
"2020-04-25","North Dakota","ND",867,16,70,64,1,3
"2020-04-26","North Dakota","ND",943,17,71,76,1,1
"2020-04-27","North Dakota","ND",992,19,77,49,2,6
"2020-04-28","North Dakota","ND",1034,19,79,42,0,2
"2020-04-29","North Dakota","ND",1067,19,82,33,0,3
"2020-04-30","North Dakota","ND",1107,19,85,40,0,3
"2020-05-01","North Dakota","ND",1153,23,86,46,4,1
"2020-05-02","North Dakota","ND",1191,24,90,38,1,4
"2020-05-03","North Dakota","ND",1225,25,90,34,1,0
"2020-05-04","North Dakota","ND",1265,25,94,40,0,4
"2020-05-05","North Dakota","ND",1320,25,95,55,0,1
"2020-05-06","North Dakota","ND",1367,31,97,47,6,2
"2020-05-07","North Dakota","ND",1422,31,102,55,0,5
"2020-05-08","North Dakota","ND",1462,33,104,40,2,2
"2020-05-09","North Dakota","ND",1488,35,110,26,2,6
"2020-05-10","North Dakota","ND",1514,35,110,26,0,0
"2020-05-11","North Dakota","ND",1566,36,115,52,1,5
"2020-05-12","North Dakota","ND",1639,38,122,73,2,7
"2020-05-13","North Dakota","ND",1706,40,127,67,2,5
"2020-05-14","North Dakota","ND",1757,40,129,51,0,2
"2020-05-15","North Dakota","ND",1844,42,130,87,2,1
"2020-05-16","North Dakota","ND",1894,42,130,50,0,0
"2020-05-17","North Dakota","ND",1927,43,130,33,1,0
"2020-05-18","North Dakota","ND",1986,44,133,59,1,3
"2020-05-19","North Dakota","ND",2068,45,135,82,1,2
"2020-05-20","North Dakota","ND",2168,49,142,100,4,7
"2020-05-21","North Dakota","ND",2237,51,144,69,2,2
"2020-05-22","North Dakota","ND",2288,52,147,51,1,3
"2020-05-23","North Dakota","ND",2342,52,150,54,0,3
"2020-05-24","North Dakota","ND",2382,53,152,40,1,2
"2020-05-25","North Dakota","ND",2425,54,154,43,1,2
"2020-05-26","North Dakota","ND",2442,54,156,17,0,2
"2020-05-27","North Dakota","ND",2483,56,161,41,2,5
"2020-05-28","North Dakota","ND",2523,57,161,40,1,0
