"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Colorado","CO",12732,870,1493,428,29,21
"2020-04-15","Colorado","CO",13216,897,1556,484,27,63
"2020-04-16","Colorado","CO",13581,928,1636,365,31,80
"2020-04-17","Colorado","CO",14027,954,1693,446,26,57
"2020-04-18","Colorado","CO",14379,968,1755,352,14,62
"2020-04-19","Colorado","CO",14675,986,1797,296,18,42
"2020-04-20","Colorado","CO",15244,1027,1813,569,41,16
"2020-04-21","Colorado","CO",15853,1059,1880,609,32,67
"2020-04-22","Colorado","CO",16336,1080,2003,483,21,123
"2020-04-23","Colorado","CO",16808,1140,2123,472,60,120
"2020-04-24","Colorado","CO",17318,1157,2366,510,17,243
"2020-04-25","Colorado","CO",17707,1172,2366,389,15,0
"2020-04-26","Colorado","CO",18076,1185,2410,369,13,44
"2020-04-27","Colorado","CO",18602,1209,2438,526,24,28
"2020-04-28","Colorado","CO",18993,1227,2485,391,18,47
"2020-04-29","Colorado","CO",19381,1239,2610,388,12,125
"2020-04-30","Colorado","CO",19765,1251,2621,384,12,11
"2020-05-01","Colorado","CO",20228,1267,2697,463,16,76
"2020-05-02","Colorado","CO",20503,1278,2747,275,11,50
"2020-05-03","Colorado","CO",20759,1288,2793,256,10,46
"2020-05-04","Colorado","CO",21259,1309,2799,500,21,6
"2020-05-05","Colorado","CO",21740,1319,2838,481,10,39
"2020-05-06","Colorado","CO",22111,1334,2919,371,15,81
"2020-05-07","Colorado","CO",22534,1350,2986,423,16,67
"2020-05-08","Colorado","CO",22951,1364,3557,417,14,571
"2020-05-09","Colorado","CO",23190,1376,3600,239,12,43
"2020-05-10","Colorado","CO",23465,1381,3623,275,5,23
"2020-05-11","Colorado","CO",23822,1388,3689,357,7,66
"2020-05-12","Colorado","CO",24204,1414,3663,382,26,-26
"2020-05-13","Colorado","CO",24575,1426,3695,371,12,32
"2020-05-14","Colorado","CO",24927,1446,3735,352,20,40
"2020-05-15","Colorado","CO",25297,1473,3789,370,27,54
"2020-05-16","Colorado","CO",25533,1487,3842,236,14,53
"2020-05-17","Colorado","CO",25737,1495,3866,204,8,24
"2020-05-18","Colorado","CO",26084,1506,3872,347,11,6
"2020-05-19","Colorado","CO",26410,1522,3899,326,16,27
"2020-05-20","Colorado","CO",26735,1531,3955,325,9,56
"2020-05-21","Colorado","CO",27070,1536,3990,335,5,35
"2020-05-22","Colorado","CO",27369,1550,4037,299,14,47
"2020-05-23","Colorado","CO",27542,1557,4082,173,7,45
"2020-05-24","Colorado","CO",27690,1560,4105,148,3,23
"2020-05-25","Colorado","CO",27865,1564,4119,175,4,14
"2020-05-26","Colorado","CO",28128,1579,4128,263,15,9
"2020-05-27","Colorado","CO",28369,1592,4160,241,13,32
"2020-05-28","Colorado","CO",28585,1598,4196,216,6,36
"2020-05-29","Colorado","CO",28771,1605,4254,186,7,58
"2020-05-30","Colorado","CO",28891,1608,4307,120,3,53
"2020-05-31","Colorado","CO",29015,1612,4333,124,4,26
"2020-06-01","Colorado","CO",29228,1618,4347,213,6,14
"2020-06-02","Colorado","CO",29409,1624,4372,181,6,25
"2020-06-03","Colorado","CO",29611,1633,4419,202,9,47
"2020-06-04","Colorado","CO",29784,1644,4443,173,11,24
"2020-06-05","Colorado","CO",29937,1646,4460,153,2,17
"2020-06-06","Colorado","CO",30055,1649,4472,118,3,12
"2020-06-07","Colorado","CO",30190,1653,4480,135,4,8
"2020-06-08","Colorado","CO",30388,1659,4485,198,6,5
"2020-06-09","Colorado","CO",30568,1660,4859,180,1,374
"2020-06-10","Colorado","CO",30778,1665,5025,210,5,166
"2020-06-11","Colorado","CO",30958,1669,5035,180,4,10
"2020-06-12","Colorado","CO",31129,1670,5057,171,1,22
"2020-06-13","Colorado","CO",31294,1671,5234,165,1,177
"2020-06-14","Colorado","CO",31457,1673,5244,163,2,10
"2020-06-15","Colorado","CO",31732,1677,5244,275,4,0
"2020-06-16","Colorado","CO",31965,1680,5269,233,3,25
"2020-06-17","Colorado","CO",32226,1686,5272,261,6,3
"2020-06-18","Colorado","CO",32470,1689,5294,244,3,22
"2020-06-19","Colorado","CO",32688,1691,5308,218,2,14
"2020-06-20","Colorado","CO",32886,1693,5318,198,2,10
"2020-06-21","Colorado","CO",33099,1695,5323,213,2,5
"2020-06-22","Colorado","CO",33457,1699,5327,358,4,4
"2020-06-23","Colorado","CO",33802,1704,5343,345,5,16
"2020-06-24","Colorado","CO",34122,1704,5366,320,0,23
"2020-06-25","Colorado","CO",34502,1708,5375,380,4,9
"2020-06-26","Colorado","CO",34843,1711,5386,341,3,11
"2020-06-27","Colorado","CO",35133,1714,5392,290,3,6
"2020-06-28","Colorado","CO",35406,1715,5399,273,1,7
"2020-06-29","Colorado","CO",35863,1720,5401,457,5,2
"2020-06-30","Colorado","CO",36281,1724,5442,418,4,41
"2020-07-01","Colorado","CO",36806,1731,5489,525,7,47
"2020-07-02","Colorado","CO",37261,1738,5513,455,7,24
"2020-07-03","Colorado","CO",37659,1741,5527,398,3,14
"2020-07-04","Colorado","CO",37980,1746,5537,321,5,10
"2020-07-05","Colorado","CO",38397,1747,5550,417,1,13
"2020-07-06","Colorado","CO",39062,1752,5565,665,5,15
"2020-07-07","Colorado","CO",39660,1758,5591,598,6,26
"2020-07-08","Colorado","CO",40293,1766,5741,633,8,150
"2020-07-09","Colorado","CO",40852,1768,5820,559,2,79
"2020-07-10","Colorado","CO",41400,1772,5831,548,4,11
"2020-07-11","Colorado","CO",41780,1774,5864,380,2,33
"2020-07-12","Colorado","CO",42185,1775,5885,405,1,21
"2020-07-13","Colorado","CO",42771,1788,5895,586,13,10
"2020-07-14","Colorado","CO",43300,1795,5941,529,7,46
"2020-07-15","Colorado","CO",44033,1800,5963,733,5,22
"2020-07-16","Colorado","CO",44550,1807,5950,517,7,-13
"2020-07-17","Colorado","CO",45137,1814,5966,587,7,16
"2020-07-18","Colorado","CO",45566,1817,5994,429,3,28
"2020-07-19","Colorado","CO",45976,1821,6019,410,4,25
"2020-07-20","Colorado","CO",46619,1827,6032,643,6,13
"2020-07-21","Colorado","CO",47202,1840,6057,583,13,25
"2020-07-22","Colorado","CO",47743,1844,6110,541,4,53
"2020-07-23","Colorado","CO",48250,1844,6133,507,0,23
"2020-07-24","Colorado","CO",48713,1849,6149,463,5,16
"2020-07-25","Colorado","CO",49067,1850,6227,354,1,78
"2020-07-26","Colorado","CO",49397,1852,6261,330,2,34
"2020-07-27","Colorado","CO",49905,1856,6268,508,4,7
"2020-07-28","Colorado","CO",50377,1859,6271,472,3,3
"2020-07-29","Colorado","CO",50788,1864,6319,411,5,48
"2020-07-30","Colorado","CO",51142,1864,6398,354,0,79
"2020-07-31","Colorado","CO",51540,1867,6413,398,3,15
"2020-08-01","Colorado","CO",51819,1869,6441,279,2,28
"2020-08-02","Colorado","CO",52051,1869,6465,232,0,24
"2020-08-03","Colorado","CO",52520,1870,6474,469,1,9
"2020-08-04","Colorado","CO",52922,1872,6487,402,2,13
"2020-08-05","Colorado","CO",53304,1878,6516,382,6,29
"2020-08-06","Colorado","CO",53626,1882,6536,322,4,20
"2020-08-07","Colorado","CO",53936,1883,6572,310,1,36
"2020-08-08","Colorado","CO",54204,1886,6582,268,3,10
"2020-08-09","Colorado","CO",54434,1887,6602,230,1,20
"2020-08-10","Colorado","CO",54841,1894,6616,407,7,14
"2020-08-11","Colorado","CO",55164,1896,6627,323,2,11
"2020-08-12","Colorado","CO",55462,1896,6679,298,0,52
"2020-08-13","Colorado","CO",55723,1899,6685,261,3,6
"2020-08-14","Colorado","CO",56001,1901,6700,278,2,15
"2020-08-15","Colorado","CO",56224,1903,6718,223,2,18
"2020-08-16","Colorado","CO",56473,1905,6727,249,2,9
"2020-08-17","Colorado","CO",56818,1910,6735,345,5,8
"2020-08-18","Colorado","CO",57167,1912,6739,349,2,4
"2020-08-19","Colorado","CO",57462,1914,6781,295,2,42
"2020-08-20","Colorado","CO",57790,1919,6784,328,5,3
"2020-08-21","Colorado","CO",58107,1925,6797,317,6,13
"2020-08-22","Colorado","CO",58355,1927,6808,248,2,11
"2020-08-23","Colorado","CO",58598,1931,6831,243,4,23
"2020-08-24","Colorado","CO",58965,1939,6841,367,8,10
"2020-08-25","Colorado","CO",59305,1947,6845,340,8,4
"2020-08-26","Colorado","CO",59609,1950,6894,304,3,49
