"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","New York","NY",203020,10811,46201,7271,785,3489
"2020-04-15","New York","NY",214454,11569,46201,11434,758,0
"2020-04-16","New York","NY",223691,14832,50450,9237,3263,4249
"2020-04-17","New York","NY",230597,17131,52424,6906,2299,1974
"2020-04-18","New York","NY",241712,17634,54339,11115,503,1915
"2020-04-19","New York","NY",247815,18271,55723,6103,637,1384
"2020-04-20","New York","NY",253060,18598,57103,5245,327,1380
"2020-04-21","New York","NY",258361,19037,57103,5301,439,0
"2020-04-22","New York","NY",263292,19361,57103,4931,324,0
"2020-04-23","New York","NY",263460,20899,57103,168,1538,0
"2020-04-24","New York","NY",271590,21327,57103,8130,428,0
"2020-04-25","New York","NY",282143,21933,57103,10553,606,0
"2020-04-26","New York","NY",288045,22200,57103,5902,267,0
"2020-04-27","New York","NY",291996,22574,57103,3951,374,0
"2020-04-28","New York","NY",295106,22823,64275,3110,249,7172
"2020-04-29","New York","NY",299691,23375,65397,4585,552,1122
"2020-04-30","New York","NY",304372,23479,66369,4681,104,972
"2020-05-01","New York","NY",308314,23928,67180,3942,449,811
"2020-05-02","New York","NY",312977,24090,67890,4663,162,710
"2020-05-03","New York","NY",316415,24602,68736,3438,512,846
"2020-05-04","New York","NY",318953,24879,69331,2538,277,595
"2020-05-05","New York","NY",321192,24995,69867,2239,116,536
"2020-05-06","New York","NY",323978,25508,70539,2786,513,672
"2020-05-07","New York","NY",327469,26024,71152,3491,516,613
"2020-05-08","New York","NY",330407,26124,71679,2938,100,527
"2020-05-09","New York","NY",333122,26499,72255,2715,375,576
"2020-05-10","New York","NY",335395,26532,72715,2273,33,460
"2020-05-11","New York","NY",337055,26872,73143,1660,340,428
"2020-05-12","New York","NY",338485,27166,73143,1430,294,0
"2020-05-13","New York","NY",340661,27356,73963,2176,190,820
"2020-05-14","New York","NY",343051,27515,74433,2390,159,470
"2020-05-15","New York","NY",345813,27750,74751,2762,235,318
"2020-05-16","New York","NY",348232,27922,75163,2419,172,412
"2020-05-17","New York","NY",350121,28109,75525,1889,187,362
"2020-05-18","New York","NY",351371,28219,75870,1250,110,345
"2020-05-19","New York","NY",352845,28431,76168,1474,212,298
"2020-05-20","New York","NY",354370,28510,76410,1525,79,242
"2020-05-21","New York","NY",356458,28619,76608,2088,109,198
"2020-05-22","New York","NY",358154,28731,76843,1696,112,235
"2020-05-23","New York","NY",359926,28904,77034,1772,173,191
"2020-05-24","New York","NY",361515,29014,77295,1589,110,261
"2020-05-25","New York","NY",362764,29103,77525,1249,89,230
"2020-05-26","New York","NY",363836,29176,77637,1072,73,112
"2020-05-27","New York","NY",364965,29352,77838,1129,176,201
"2020-05-28","New York","NY",366733,29397,78043,1768,45,205
"2020-05-29","New York","NY",368284,29509,89194,1551,112,11151
"2020-05-30","New York","NY",369660,29574,89400,1376,65,206
"2020-05-31","New York","NY",370770,29648,89590,1110,74,190
"2020-06-01","New York","NY",371711,29771,89703,941,123,113
"2020-06-02","New York","NY",373040,29823,89861,1329,52,158
"2020-06-03","New York","NY",374085,29874,89995,1045,51,134
"2020-06-04","New York","NY",375133,30021,89995,1048,147,0
"2020-06-05","New York","NY",376208,30083,89995,1075,62,0
"2020-06-06","New York","NY",377316,30127,89995,1108,44,0
"2020-06-07","New York","NY",378097,30219,89995,781,92,0
"2020-06-08","New York","NY",378799,30262,89995,702,43,0
"2020-06-09","New York","NY",379482,30304,89995,683,42,0
"2020-06-10","New York","NY",380156,30384,89995,674,80,0
"2020-06-11","New York","NY",380892,30422,89995,736,38,0
"2020-06-12","New York","NY",381714,30600,89995,822,178,0
"2020-06-13","New York","NY",382630,30637,89995,916,37,0
"2020-06-14","New York","NY",383324,30667,89995,694,30,0
"2020-06-15","New York","NY",383944,30700,89995,620,33,0
"2020-06-16","New York","NY",384575,30750,89995,631,50,0
"2020-06-17","New York","NY",385142,30780,89995,567,30,0
"2020-06-18","New York","NY",385760,30815,89995,618,35,0
"2020-06-19","New York","NY",386556,30856,89995,796,41,0
"2020-06-20","New York","NY",387272,30922,89995,716,66,0
"2020-06-21","New York","NY",387936,30964,89995,664,42,0
"2020-06-22","New York","NY",388488,31015,89995,552,51,0
"2020-06-23","New York","NY",389085,31071,89995,597,56,0
"2020-06-24","New York","NY",389666,31096,89995,581,25,0
"2020-06-25","New York","NY",390415,31140,89995,749,44,0
"2020-06-26","New York","NY",391220,31181,89995,805,41,0
"2020-06-27","New York","NY",391923,31207,89995,703,26,0
"2020-06-28","New York","NY",392539,31236,89995,616,29,0
"2020-06-29","New York","NY",393403,31242,89995,864,6,0
"2020-06-30","New York","NY",393454,31871,89995,51,629,0
"2020-07-01","New York","NY",394079,31881,89995,625,10,0
"2020-07-02","New York","NY",394954,31902,89995,875,21,0
"2020-07-03","New York","NY",395872,31975,89995,918,73,0
"2020-07-04","New York","NY",396598,31995,89995,726,20,0
"2020-07-05","New York","NY",397131,32044,89995,533,49,0
"2020-07-06","New York","NY",397649,32057,89995,518,13,0
"2020-07-07","New York","NY",398237,32081,89995,588,24,0
"2020-07-08","New York","NY",398929,32089,89995,692,8,0
"2020-07-09","New York","NY",399513,32121,89995,584,32,0
"2020-07-10","New York","NY",400299,32167,89995,786,46,0
"2020-07-11","New York","NY",401029,32179,89995,730,12,0
"2020-07-12","New York","NY",401706,32186,89995,677,7,0
"2020-07-13","New York","NY",402263,32231,89995,557,45,0
"2020-07-14","New York","NY",403175,32244,89995,912,13,0
"2020-07-15","New York","NY",404006,32263,89995,831,19,0
"2020-07-16","New York","NY",404775,32282,89995,769,19,0
"2020-07-17","New York","NY",405551,32299,89995,776,17,0
"2020-07-18","New York","NY",406305,32312,89995,754,13,0
"2020-07-19","New York","NY",406807,32329,89995,502,17,0
"2020-07-20","New York","NY",407326,32340,89995,519,11,0
"2020-07-21","New York","NY",408181,32354,89995,855,14,0
"2020-07-22","New York","NY",408886,32392,89995,705,38,0
"2020-07-23","New York","NY",409697,32428,89995,811,36,0
"2020-07-24","New York","NY",410450,32430,89995,753,2,0
"2020-07-25","New York","NY",411200,32442,89995,750,12,0
"2020-07-26","New York","NY",411736,32464,89995,536,22,0
"2020-07-27","New York","NY",412344,32479,89995,608,15,0
"2020-07-28","New York","NY",412878,32487,89995,534,8,0
"2020-07-29","New York","NY",413593,32492,89995,715,5,0
"2020-07-30","New York","NY",414370,32516,89995,777,24,0
"2020-07-31","New York","NY",415014,32522,89995,644,6,0
"2020-08-01","New York","NY",415767,32527,89995,753,5,0
"2020-08-02","New York","NY",416298,32543,89995,531,16,0
"2020-08-03","New York","NY",416843,32552,89995,545,9,0
"2020-08-04","New York","NY",417589,32558,89995,746,6,0
"2020-08-05","New York","NY",418225,32587,89995,636,29,0
"2020-08-06","New York","NY",418928,32589,89995,703,2,0
"2020-08-07","New York","NY",419642,32593,89995,714,4,0
"2020-08-08","New York","NY",420345,32601,89995,703,8,0
"2020-08-09","New York","NY",420860,32607,89995,515,6,0
"2020-08-10","New York","NY",421336,32614,89995,476,7,0
"2020-08-11","New York","NY",422003,32620,89995,667,6,0
"2020-08-12","New York","NY",422703,32630,89995,700,10,0
"2020-08-13","New York","NY",423440,32638,89995,737,8,0
"2020-08-14","New York","NY",424167,32660,89995,727,22,0
"2020-08-15","New York","NY",424901,32666,89995,734,6,0
"2020-08-16","New York","NY",425508,32673,89995,607,7,0
"2020-08-17","New York","NY",425916,32679,89995,408,6,0
"2020-08-18","New York","NY",426571,32690,89995,655,11,0
"2020-08-19","New York","NY",427202,32698,89995,631,8,0
"2020-08-20","New York","NY",427803,32695,89995,601,-3,0
"2020-08-21","New York","NY",428512,32698,89995,709,3,0
"2020-08-22","New York","NY",429165,32705,89995,653,7,0
"2020-08-23","New York","NY",429737,32717,89995,572,12,0
"2020-08-24","New York","NY",430145,32721,89995,408,4,0
"2020-08-25","New York","NY",430774,32752,89995,629,31,0
"2020-08-26","New York","NY",431340,32755,89995,566,3,0
"2020-08-27","New York","NY",432131,32760,89995,791,5,0
"2020-08-28","New York","NY",432767,32768,NA,636,8,NA
"2020-08-29","New York","NY",433402,32772,NA,635,4,NA
"2020-08-30","New York","NY",434100,32785,NA,698,13,NA
"2020-08-31","New York","NY",437154,32791,NA,3054,6,NA
"2020-09-01","New York","NY",437757,32800,NA,603,9,NA
"2020-09-02","New York","NY",438405,32806,NA,648,6,NA
"2020-09-03","New York","NY",439322,32810,NA,917,4,NA
"2020-09-04","New York","NY",440192,32816,NA,870,6,NA
"2020-09-05","New York","NY",441012,32821,NA,820,5,NA
"2020-09-06","New York","NY",441748,32821,NA,736,0,NA
"2020-09-07","New York","NY",442315,32836,NA,567,15,NA
"2020-09-08","New York","NY",442817,32850,NA,502,14,NA
"2020-09-09","New York","NY",443409,32854,NA,592,4,NA
"2020-09-10","New York","NY",444071,32854,NA,662,0,NA
"2020-09-11","New York","NY",445102,32854,NA,1031,0,NA
"2020-09-12","New York","NY",446028,32858,NA,926,4,NA
"2020-09-13","New York","NY",446862,32858,NA,834,0,NA
"2020-09-14","New York","NY",447524,32865,NA,662,7,NA
"2020-09-15","New York","NY",448213,32873,NA,689,8,NA
"2020-09-16","New York","NY",448897,32877,NA,684,4,NA
"2020-09-17","New York","NY",449922,32904,NA,1025,27,NA
"2020-09-18","New York","NY",450753,32919,NA,831,15,NA
"2020-09-19","New York","NY",451655,32915,NA,902,-4,NA
"2020-09-20","New York","NY",452507,32921,NA,852,6,NA
"2020-09-21","New York","NY",453142,32993,NA,635,72,NA
"2020-09-22","New York","NY",453730,33097,NA,588,104,NA
"2020-09-23","New York","NY",454299,33098,NA,569,1,NA
"2020-09-24","New York","NY",455400,33103,NA,1101,5,NA
"2020-09-25","New York","NY",456400,33117,NA,1000,14,NA
"2020-09-26","New York","NY",457573,33120,NA,1173,3,NA
"2020-09-27","New York","NY",458605,33127,NA,1032,7,NA
"2020-09-28","New York","NY",459574,33136,NA,969,9,NA
"2020-09-29","New York","NY",460553,33144,NA,979,8,NA
"2020-09-30","New York","NY",461537,33158,NA,984,14,NA
"2020-10-01","New York","NY",462861,33166,NA,1324,8,NA
"2020-10-02","New York","NY",464620,33204,NA,1759,38,NA
"2020-10-03","New York","NY",466307,33207,NA,1687,3,NA
"2020-10-04","New York","NY",467693,33221,NA,1386,14,NA
"2020-10-05","New York","NY",468840,33234,NA,1147,13,NA
"2020-10-06","New York","NY",469989,33241,NA,1149,7,NA
"2020-10-07","New York","NY",471207,33253,NA,1218,12,NA
"2020-10-08","New York","NY",473285,33261,NA,2078,8,NA
"2020-10-09","New York","NY",474894,33291,NA,1609,30,NA
"2020-10-10","New York","NY",476397,33296,NA,1503,5,NA
"2020-10-11","New York","NY",477671,33299,NA,1274,3,NA
"2020-10-12","New York","NY",478925,33312,NA,1254,13,NA
"2020-10-13","New York","NY",480129,33320,NA,1204,8,NA
"2020-10-14","New York","NY",481227,33330,NA,1098,10,NA
"2020-10-15","New York","NY",482765,33353,NA,1538,23,NA
"2020-10-16","New York","NY",484512,33362,NA,1747,9,NA
"2020-10-17","New York","NY",486207,33376,NA,1695,14,NA
"2020-10-18","New York","NY",487719,33389,NA,1512,13,NA
"2020-10-19","New York","NY",488928,33405,NA,1209,16,NA
"2020-10-20","New York","NY",490166,33412,NA,1238,7,NA
"2020-10-21","New York","NY",491882,33420,NA,1716,8,NA
"2020-10-22","New York","NY",493774,33443,NA,1892,23,NA
"2020-10-23","New York","NY",495608,33454,NA,1834,11,NA
"2020-10-24","New York","NY",497732,33463,NA,2124,9,NA
"2020-10-25","New York","NY",499652,33471,NA,1920,8,NA
"2020-10-26","New York","NY",501197,33479,NA,1545,8,NA
"2020-10-27","New York","NY",502978,33495,NA,1781,16,NA
"2020-10-28","New York","NY",504689,33505,NA,1711,10,NA
"2020-10-29","New York","NY",507040,33524,NA,2351,19,NA
"2020-10-30","New York","NY",509368,33553,NA,2328,29,NA
"2020-10-31","New York","NY",511761,33559,NA,2393,6,NA
"2020-11-01","New York","NY",513883,33582,NA,2122,23,NA
"2020-11-02","New York","NY",515753,33593,NA,1870,11,NA
"2020-11-03","New York","NY",517822,33603,NA,2069,10,NA
"2020-11-04","New York","NY",519890,33623,NA,2068,20,NA
