"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-07-01","New Jersey","NJ",172934,15078,20054,301,43,207
"2020-07-02","New Jersey","NJ",173411,15107,20141,477,29,87
"2020-07-03","New Jersey","NJ",173829,15164,20214,418,57,73
"2020-07-04","New Jersey","NJ",174132,15189,20233,303,25,19
"2020-07-05","New Jersey","NJ",174524,15211,20237,392,22,4
"2020-07-06","New Jersey","NJ",174766,15229,20237,242,18,0
"2020-07-07","New Jersey","NJ",175089,15281,20246,323,52,9
"2020-07-08","New Jersey","NJ",175288,15332,20426,199,51,180
"2020-07-09","New Jersey","NJ",175567,15448,20505,279,116,79
"2020-07-10","New Jersey","NJ",175964,15479,20567,397,31,62
"2020-07-11","New Jersey","NJ",176332,15525,20632,368,46,65
"2020-07-12","New Jersey","NJ",176708,15525,20632,376,0,0
"2020-07-13","New Jersey","NJ",176995,15560,20632,287,35,0
"2020-07-14","New Jersey","NJ",177450,15582,20632,455,22,0
"2020-07-15","New Jersey","NJ",177863,15634,20774,413,52,142
"2020-07-16","New Jersey","NJ",178137,15665,20774,274,31,0
"2020-07-17","New Jersey","NJ",178234,15684,21003,97,19,229
"2020-07-18","New Jersey","NJ",178523,15699,21064,289,15,61
"2020-07-19","New Jersey","NJ",178515,15706,21064,-8,7,0
"2020-07-20","New Jersey","NJ",178755,15715,21058,240,9,-6
"2020-07-21","New Jersey","NJ",179106,15737,21099,351,22,41
"2020-07-22","New Jersey","NJ",179549,15707,21184,443,-30,85
"2020-07-23","New Jersey","NJ",179834,15730,21184,285,23,0
"2020-07-24","New Jersey","NJ",180332,15765,21184,498,35,0
"2020-07-25","New Jersey","NJ",180881,15776,21314,549,11,130
"2020-07-26","New Jersey","NJ",181415,15787,21314,534,11,0
"2020-07-27","New Jersey","NJ",181910,15804,21321,495,17,7
"2020-07-28","New Jersey","NJ",182457,15825,21321,547,21,0
"2020-07-29","New Jersey","NJ",182797,15798,21321,340,-27,0
"2020-07-30","New Jersey","NJ",183205,15809,21565,408,11,244
"2020-07-31","New Jersey","NJ",183953,15819,21565,748,10,0
"2020-08-01","New Jersey","NJ",184358,15830,21565,405,11,0
"2020-08-02","New Jersey","NJ",184709,15836,21565,351,6,0
"2020-08-03","New Jersey","NJ",185017,15846,21565,308,10,0
"2020-08-04","New Jersey","NJ",185410,15857,21565,393,11,0
"2020-08-05","New Jersey","NJ",185810,15842,21565,400,-15,0
"2020-08-06","New Jersey","NJ",186233,15849,21565,423,7,0
"2020-08-07","New Jersey","NJ",186640,15849,21949,407,0,384
"2020-08-08","New Jersey","NJ",187033,15869,21949,393,20,0
"2020-08-09","New Jersey","NJ",187399,15874,21992,366,5,43
"2020-08-10","New Jersey","NJ",187705,15878,21992,306,4,0
"2020-08-11","New Jersey","NJ",188184,15890,22052,479,12,60
"2020-08-12","New Jersey","NJ",188703,15885,22096,519,-5,44
"2020-08-13","New Jersey","NJ",189397,15893,22125,694,8,29
"2020-08-14","New Jersey","NJ",190016,15903,22161,619,10,36
"2020-08-15","New Jersey","NJ",190332,15910,22197,316,7,36
"2020-08-16","New Jersey","NJ",190372,15912,22206,40,2,9
"2020-08-17","New Jersey","NJ",190732,15916,22218,360,4,12
"2020-08-18","New Jersey","NJ",191113,15925,22259,381,9,41
"2020-08-19","New Jersey","NJ",191483,15926,22311,370,1,52
"2020-08-20","New Jersey","NJ",191624,15932,22359,141,6,48
"2020-08-21","New Jersey","NJ",191955,15941,22393,331,9,34
"2020-08-22","New Jersey","NJ",192510,15943,22445,555,2,52
"2020-08-23","New Jersey","NJ",192691,15946,22448,181,3,3
"2020-08-24","New Jersey","NJ",192970,15946,22452,279,0,4
"2020-08-25","New Jersey","NJ",193315,15953,22468,345,7,16
"2020-08-26","New Jersey","NJ",193652,15914,22509,337,-39,41
"2020-08-27","New Jersey","NJ",194002,15921,22560,350,7,51
"2020-08-28","New Jersey","NJ",194407,15930,NA,405,9,NA
"2020-08-29","New Jersey","NJ",194782,15933,NA,375,3,NA
"2020-08-30","New Jersey","NJ",195098,15937,NA,316,4,NA
"2020-08-31","New Jersey","NJ",195500,15945,NA,402,8,NA
"2020-09-01","New Jersey","NJ",195879,15950,NA,379,5,NA
"2020-09-02","New Jersey","NJ",196225,15964,NA,346,14,NA
"2020-09-03","New Jersey","NJ",196651,15971,NA,426,7,NA
"2020-09-04","New Jersey","NJ",197163,15978,NA,512,7,NA
"2020-09-05","New Jersey","NJ",197531,15985,NA,368,7,NA
"2020-09-06","New Jersey","NJ",197871,15989,NA,340,4,NA
"2020-09-07","New Jersey","NJ",198237,15991,NA,366,2,NA
"2020-09-08","New Jersey","NJ",198588,15996,NA,351,5,NA
"2020-09-09","New Jersey","NJ",198984,16008,NA,396,12,NA
"2020-09-10","New Jersey","NJ",199455,16014,NA,471,6,NA
"2020-09-11","New Jersey","NJ",199985,16023,NA,530,9,NA
"2020-09-12","New Jersey","NJ",200464,16027,NA,479,4,NA
"2020-09-13","New Jersey","NJ",200795,16031,NA,331,4,NA
"2020-09-14","New Jersey","NJ",201183,16034,NA,388,3,NA
"2020-09-15","New Jersey","NJ",201675,16043,NA,492,9,NA
"2020-09-16","New Jersey","NJ",202129,16054,NA,454,11,NA
"2020-09-17","New Jersey","NJ",202762,16057,NA,633,3,NA
"2020-09-18","New Jersey","NJ",203302,16061,NA,540,4,NA
"2020-09-19","New Jersey","NJ",203798,16064,NA,496,3,NA
"2020-09-20","New Jersey","NJ",204291,16067,NA,493,3,NA
"2020-09-21","New Jersey","NJ",204770,16069,NA,479,2,NA
"2020-09-22","New Jersey","NJ",205279,16076,NA,509,7,NA
"2020-09-23","New Jersey","NJ",205771,16082,NA,492,6,NA
"2020-09-24","New Jersey","NJ",206076,16091,NA,305,9,NA
"2020-09-25","New Jersey","NJ",207038,16097,NA,962,6,NA
"2020-09-26","New Jersey","NJ",207854,16103,NA,816,6,NA
"2020-09-27","New Jersey","NJ",208617,16106,NA,763,3,NA
"2020-09-28","New Jersey","NJ",209278,16107,NA,661,1,NA
"2020-09-29","New Jersey","NJ",209848,16117,NA,570,10,NA
"2020-09-30","New Jersey","NJ",210661,16122,NA,813,5,NA
"2020-10-01","New Jersey","NJ",211378,16140,NA,717,18,NA
"2020-10-02","New Jersey","NJ",212213,16131,NA,835,-9,NA
"2020-10-03","New Jersey","NJ",213239,16135,NA,1026,4,NA
"2020-10-04","New Jersey","NJ",213934,16136,NA,695,1,NA
"2020-10-05","New Jersey","NJ",214540,16138,NA,606,2,NA
"2020-10-06","New Jersey","NJ",215282,16147,NA,742,9,NA
"2020-10-07","New Jersey","NJ",215907,16152,NA,625,5,NA
"2020-10-08","New Jersey","NJ",217322,16161,NA,1415,9,NA
"2020-10-09","New Jersey","NJ",218312,16164,NA,990,3,NA
"2020-10-10","New Jersey","NJ",219274,16171,NA,962,7,NA
"2020-10-11","New Jersey","NJ",220111,16174,NA,837,3,NA
"2020-10-12","New Jersey","NJ",220744,16175,NA,633,1,NA
"2020-10-13","New Jersey","NJ",221935,16182,NA,1191,7,NA
"2020-10-14","New Jersey","NJ",223083,16191,NA,1148,9,NA
"2020-10-15","New Jersey","NJ",224246,16197,NA,1163,6,NA
"2020-10-16","New Jersey","NJ",225290,16202,NA,1044,5,NA
"2020-10-17","New Jersey","NJ",226378,16204,NA,1088,2,NA
"2020-10-18","New Jersey","NJ",227470,16211,NA,1092,7,NA
"2020-10-19","New Jersey","NJ",229277,16214,NA,1807,3,NA
"2020-10-20","New Jersey","NJ",230543,16227,NA,1266,13,NA
"2020-10-21","New Jersey","NJ",231862,16245,NA,1319,18,NA
"2020-10-22","New Jersey","NJ",233296,16263,NA,1434,18,NA
"2020-10-23","New Jersey","NJ",234640,16273,NA,1344,10,NA
"2020-10-24","New Jersey","NJ",236829,16281,NA,2189,8,NA
"2020-10-25","New Jersey","NJ",238243,16285,NA,1414,4,NA
"2020-10-26","New Jersey","NJ",239900,16292,NA,1657,7,NA
"2020-10-27","New Jersey","NJ",241901,16306,NA,2001,14,NA
"2020-10-28","New Jersey","NJ",243995,16324,NA,2094,18,NA
"2020-10-29","New Jersey","NJ",245970,16332,NA,1975,8,NA
"2020-10-30","New Jersey","NJ",248338,16339,NA,2368,7,NA
"2020-10-31","New Jersey","NJ",250090,16350,NA,1752,11,NA
"2020-11-01","New Jersey","NJ",252263,16354,NA,2173,4,NA
"2020-11-02","New Jersey","NJ",254211,16357,NA,1948,3,NA
"2020-11-03","New Jersey","NJ",256657,16371,NA,2446,14,NA
"2020-11-04","New Jersey","NJ",259709,16391,NA,3052,20,NA
"2020-11-05","New Jersey","NJ",262290,16403,NA,2581,12,NA
"2020-11-06","New Jersey","NJ",265051,16416,NA,2761,13,NA
"2020-11-07","New Jersey","NJ",268738,16425,NA,3687,9,NA
"2020-11-08","New Jersey","NJ",271246,16429,NA,2508,4,NA
"2020-11-09","New Jersey","NJ",273968,16440,NA,2722,11,NA
"2020-11-10","New Jersey","NJ",278419,16461,NA,4451,21,NA
"2020-11-11","New Jersey","NJ",282233,16476,NA,3814,15,NA
"2020-11-12","New Jersey","NJ",286354,16495,NA,4121,19,NA
"2020-11-13","New Jersey","NJ",290377,16522,NA,4023,27,NA
"2020-11-14","New Jersey","NJ",295230,16548,NA,4853,26,NA
"2020-11-15","New Jersey","NJ",300283,16566,NA,5053,18,NA
"2020-11-16","New Jersey","NJ",303215,16580,NA,2932,14,NA
"2020-11-17","New Jersey","NJ",307958,16618,NA,4743,38,NA
"2020-11-18","New Jersey","NJ",312701,16655,NA,4743,37,NA
"2020-11-19","New Jersey","NJ",317589,16689,NA,4888,34,NA
"2020-11-20","New Jersey","NJ",321821,16712,NA,4232,23,NA
"2020-11-21","New Jersey","NJ",326964,16746,NA,5143,34,NA
"2020-11-22","New Jersey","NJ",331394,16761,NA,4430,15,NA
"2020-11-23","New Jersey","NJ",335675,16772,NA,4281,11,NA
"2020-11-24","New Jersey","NJ",340671,16819,NA,4996,47,NA
"2020-11-25","New Jersey","NJ",345398,16886,NA,4727,67,NA
"2020-11-26","New Jersey","NJ",350285,16925,NA,4887,39,NA
"2020-11-27","New Jersey","NJ",355116,16942,NA,4831,17,NA
"2020-11-28","New Jersey","NJ",358855,16965,NA,3739,23,NA
"2020-11-29","New Jersey","NJ",364047,16978,NA,5192,13,NA
"2020-11-30","New Jersey","NJ",368086,16993,NA,4039,15,NA
"2020-12-01","New Jersey","NJ",373556,17083,NA,5470,90,NA
"2020-12-02","New Jersey","NJ",378624,17145,NA,5068,62,NA
"2020-12-03","New Jersey","NJ",384193,17209,NA,5569,64,NA
"2020-12-04","New Jersey","NJ",390586,17255,NA,6393,46,NA
"2020-12-05","New Jersey","NJ",396519,17306,NA,5933,51,NA
"2020-12-06","New Jersey","NJ",403128,17321,NA,6609,15,NA
"2020-12-07","New Jersey","NJ",407569,17336,NA,4441,15,NA
"2020-12-08","New Jersey","NJ",413745,17426,NA,6176,90,NA
"2020-12-09","New Jersey","NJ",418861,17542,NA,5116,116,NA
"2020-12-10","New Jersey","NJ",424679,17608,NA,5818,66,NA
"2020-12-11","New Jersey","NJ",428977,17662,NA,4298,54,NA
"2020-12-12","New Jersey","NJ",435771,17732,NA,6794,70,NA
"2020-12-13","New Jersey","NJ",440464,17751,NA,4693,19,NA
"2020-12-14","New Jersey","NJ",446000,17775,NA,5536,24,NA
"2020-12-15","New Jersey","NJ",450614,17872,NA,4614,97,NA
"2020-12-16","New Jersey","NJ",456938,18003,NA,6324,131,NA
"2020-12-17","New Jersey","NJ",461744,18080,NA,4806,77,NA
"2020-12-18","New Jersey","NJ",466320,18124,NA,4576,44,NA
"2020-12-19","New Jersey","NJ",471084,18173,NA,4764,49,NA
"2020-12-20","New Jersey","NJ",476776,18194,NA,5692,21,NA
"2020-12-21","New Jersey","NJ",480661,18223,NA,3885,29,NA
"2020-12-22","New Jersey","NJ",485914,18326,NA,5253,103,NA
"2020-12-23","New Jersey","NJ",491341,18466,NA,5427,140,NA
"2020-12-24","New Jersey","NJ",496638,18544,NA,5297,78,NA
"2020-12-25","New Jersey","NJ",502069,18595,NA,5431,51,NA
"2020-12-26","New Jersey","NJ",506724,18613,NA,4655,18,NA
"2020-12-27","New Jersey","NJ",509765,18630,NA,3041,17,NA
"2020-12-28","New Jersey","NJ",513429,18651,NA,3664,21,NA
"2020-12-29","New Jersey","NJ",517845,18777,NA,4416,126,NA
"2020-12-30","New Jersey","NJ",523295,18952,NA,5450,175,NA
"2020-12-31","New Jersey","NJ",529027,19042,NA,5732,90,NA
"2021-01-01","New Jersey","NJ",535043,19160,NA,6016,118,NA
"2021-01-02","New Jersey","NJ",541202,19187,NA,6159,27,NA
"2021-01-03","New Jersey","NJ",545450,19208,NA,4248,21,NA
"2021-01-04","New Jersey","NJ",547247,19225,NA,1797,17,NA
"2021-01-05","New Jersey","NJ",554400,19382,NA,7153,157,NA
"2021-01-06","New Jersey","NJ",560057,19523,NA,5657,141,NA
"2021-01-07","New Jersey","NJ",566761,19646,NA,6704,123,NA
"2021-01-08","New Jersey","NJ",572692,19756,NA,5931,110,NA
"2021-01-09","New Jersey","NJ",579250,19854,NA,6558,98,NA
"2021-01-10","New Jersey","NJ",584828,19854,NA,5578,0,NA
"2021-01-11","New Jersey","NJ",590162,19854,NA,5334,0,NA
"2021-01-12","New Jersey","NJ",594749,20039,NA,4587,185,NA
"2021-01-13","New Jersey","NJ",602629,20161,NA,7880,122,NA
"2021-01-14","New Jersey","NJ",609721,20161,NA,7092,0,NA
"2021-01-15","New Jersey","NJ",616032,20320,NA,6311,159,NA
"2021-01-16","New Jersey","NJ",622089,20414,NA,6057,94,NA
"2021-01-17","New Jersey","NJ",627221,20439,NA,5132,25,NA
"2021-01-18","New Jersey","NJ",631074,20458,NA,3853,19,NA
"2021-01-19","New Jersey","NJ",635702,20512,NA,4628,54,NA
"2021-01-20","New Jersey","NJ",641140,20664,NA,5438,152,NA
"2021-01-21","New Jersey","NJ",646189,20760,NA,5049,96,NA
"2021-01-22","New Jersey","NJ",650389,20875,NA,4200,115,NA
"2021-01-23","New Jersey","NJ",657536,20934,NA,7147,59,NA
"2021-01-24","New Jersey","NJ",662808,20951,NA,5272,17,NA
"2021-01-25","New Jersey","NJ",666951,20972,NA,4143,21,NA
"2021-01-26","New Jersey","NJ",671781,21105,NA,4830,133,NA
"2021-01-27","New Jersey","NJ",676537,21220,NA,4756,115,NA
"2021-01-28","New Jersey","NJ",681283,21301,NA,4746,81,NA
"2021-01-29","New Jersey","NJ",687269,21383,NA,5986,82,NA
"2021-01-30","New Jersey","NJ",692543,21455,NA,5274,72,NA
"2021-01-31","New Jersey","NJ",696829,21484,NA,4286,29,NA
"2021-02-01","New Jersey","NJ",700346,21513,NA,3517,29,NA
"2021-02-02","New Jersey","NJ",703496,21584,NA,3150,71,NA
"2021-02-03","New Jersey","NJ",705807,21693,NA,2311,109,NA
"2021-02-04","New Jersey","NJ",709096,21793,NA,3289,100,NA
"2021-02-05","New Jersey","NJ",713324,21886,NA,4228,93,NA
"2021-02-06","New Jersey","NJ",717835,21964,NA,4511,78,NA
"2021-02-07","New Jersey","NJ",722167,21989,NA,4332,25,NA
"2021-02-08","New Jersey","NJ",724728,22011,NA,2561,22,NA
"2021-02-09","New Jersey","NJ",728304,22103,NA,3576,92,NA
"2021-02-10","New Jersey","NJ",732674,22250,NA,4370,147,NA
"2021-02-11","New Jersey","NJ",736330,22329,NA,3656,79,NA
"2021-02-12","New Jersey","NJ",740062,22393,NA,3732,64,NA
"2021-02-13","New Jersey","NJ",743819,22440,NA,3757,47,NA
"2021-02-14","New Jersey","NJ",745987,22454,NA,2168,14,NA
"2021-02-15","New Jersey","NJ",747432,22466,NA,1445,12,NA
"2021-02-16","New Jersey","NJ",751065,22497,NA,3633,31,NA
"2021-02-17","New Jersey","NJ",755174,22632,NA,4109,135,NA
"2021-02-18","New Jersey","NJ",758451,22721,NA,3277,89,NA
"2021-02-19","New Jersey","NJ",761498,22784,NA,3047,63,NA
"2021-02-20","New Jersey","NJ",764375,22834,NA,2877,50,NA
"2021-02-21","New Jersey","NJ",766405,22858,NA,2030,24,NA
"2021-02-22","New Jersey","NJ",769109,22874,NA,2704,16,NA
"2021-02-23","New Jersey","NJ",772267,22978,NA,3158,104,NA
"2021-02-24","New Jersey","NJ",775386,23077,NA,3119,99,NA
"2021-02-25","New Jersey","NJ",778963,23147,NA,3577,70,NA
"2021-02-26","New Jersey","NJ",782833,23192,NA,3870,45,NA
"2021-02-27","New Jersey","NJ",786967,23238,NA,4134,46,NA
"2021-02-28","New Jersey","NJ",789356,23252,NA,2389,14,NA
"2021-03-01","New Jersey","NJ",792496,23273,NA,3140,21,NA
"2021-03-02","New Jersey","NJ",795785,23321,NA,3289,48,NA
"2021-03-03","New Jersey","NJ",799476,23449,NA,3691,128,NA
"2021-03-04","New Jersey","NJ",802669,23491,NA,3193,42,NA
"2021-03-05","New Jersey","NJ",806370,23521,NA,3701,30,NA
"2021-03-06","New Jersey","NJ",810090,23557,NA,3720,36,NA
"2021-03-07","New Jersey","NJ",812609,23574,NA,2519,17,NA
"2021-03-08","New Jersey","NJ",814916,23590,NA,2307,16,NA
"2021-03-09","New Jersey","NJ",819042,23635,NA,4126,45,NA
"2021-03-10","New Jersey","NJ",822817,23768,NA,3775,133,NA
"2021-03-11","New Jersey","NJ",826632,23814,NA,3815,46,NA
"2021-03-12","New Jersey","NJ",830681,23854,NA,4049,40,NA
"2021-03-13","New Jersey","NJ",834547,23888,NA,3866,34,NA
"2021-03-14","New Jersey","NJ",837861,23903,NA,3314,15,NA
"2021-03-15","New Jersey","NJ",840685,23925,NA,2824,22,NA
"2021-03-16","New Jersey","NJ",844398,23966,NA,3713,41,NA
"2021-03-17","New Jersey","NJ",848727,24045,NA,4329,79,NA
"2021-03-18","New Jersey","NJ",853188,24076,NA,4461,31,NA
"2021-03-19","New Jersey","NJ",857739,24103,NA,4551,27,NA
"2021-03-20","New Jersey","NJ",862648,24134,NA,4909,31,NA
"2021-03-21","New Jersey","NJ",865886,24174,NA,3238,40,NA
"2021-03-22","New Jersey","NJ",869037,24181,NA,3151,7,NA
"2021-03-23","New Jersey","NJ",873840,24242,NA,4803,61,NA
"2021-03-24","New Jersey","NJ",877936,24292,NA,4096,50,NA
"2021-03-25","New Jersey","NJ",881882,24330,NA,3946,38,NA
"2021-03-26","New Jersey","NJ",887481,24358,NA,5599,28,NA
"2021-03-27","New Jersey","NJ",892143,24382,NA,4662,24,NA
"2021-03-28","New Jersey","NJ",896652,24389,NA,4509,7,NA
"2021-03-29","New Jersey","NJ",900273,24404,NA,3621,15,NA
"2021-03-30","New Jersey","NJ",905144,24486,NA,4871,82,NA
"2021-03-31","New Jersey","NJ",908816,24561,NA,3672,75,NA
"2021-04-01","New Jersey","NJ",914422,24591,NA,5606,30,NA
"2021-04-02","New Jersey","NJ",918951,24615,NA,4529,24,NA
"2021-04-03","New Jersey","NJ",923396,24632,NA,4445,17,NA
"2021-04-04","New Jersey","NJ",927195,24637,NA,3799,5,NA
"2021-04-05","New Jersey","NJ",930026,24649,NA,2831,12,NA
"2021-04-06","New Jersey","NJ",933736,24700,NA,3710,51,NA
"2021-04-07","New Jersey","NJ",937979,24749,NA,4243,49,NA
"2021-04-08","New Jersey","NJ",942311,24783,NA,4332,34,NA
"2021-04-09","New Jersey","NJ",946504,24826,NA,4193,43,NA
"2021-04-10","New Jersey","NJ",950103,24859,NA,3599,33,NA
"2021-04-11","New Jersey","NJ",953490,24870,NA,3387,11,NA
"2021-04-12","New Jersey","NJ",955958,24896,NA,2468,26,NA
"2021-04-13","New Jersey","NJ",959921,24945,NA,3963,49,NA
