"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","West Virginia","WV",640,9,164,29,1,0
"2020-04-15","West Virginia","WV",702,10,164,62,1,0
"2020-04-16","West Virginia","WV",728,12,85,26,2,-79
"2020-04-17","West Virginia","WV",775,16,85,47,4,0
"2020-04-18","West Virginia","WV",785,16,83,10,0,-2
"2020-04-19","West Virginia","WV",890,18,72,105,2,-11
"2020-04-20","West Virginia","WV",902,24,77,12,6,5
"2020-04-21","West Virginia","WV",908,26,85,6,2,8
"2020-04-22","West Virginia","WV",939,27,103,31,1,18
"2020-04-23","West Virginia","WV",981,31,108,42,4,5
"2020-04-24","West Virginia","WV",1010,32,97,29,1,-11
"2020-04-25","West Virginia","WV",1010,32,97,0,0,0
"2020-04-26","West Virginia","WV",1055,34,100,45,2,3
"2020-04-27","West Virginia","WV",1063,34,100,8,0,0
"2020-04-28","West Virginia","WV",1095,38,NA,32,4,NA
"2020-04-29","West Virginia","WV",1110,38,NA,15,0,NA
"2020-04-30","West Virginia","WV",1125,41,NA,15,3,NA
"2020-05-01","West Virginia","WV",1152,46,NA,27,5,NA
"2020-05-02","West Virginia","WV",1185,48,NA,33,2,NA
"2020-05-03","West Virginia","WV",1195,48,NA,10,0,NA
"2020-05-04","West Virginia","WV",1224,48,NA,29,0,NA
"2020-05-05","West Virginia","WV",1246,48,NA,22,0,NA
"2020-05-06","West Virginia","WV",1242,50,NA,-4,2,NA
"2020-05-07","West Virginia","WV",1287,51,NA,45,1,NA
"2020-05-08","West Virginia","WV",1323,52,NA,36,1,NA
"2020-05-09","West Virginia","WV",1323,52,NA,0,0,NA
"2020-05-10","West Virginia","WV",1360,54,NA,37,2,NA
"2020-05-11","West Virginia","WV",1366,54,NA,6,0,NA
"2020-05-12","West Virginia","WV",1378,58,NA,12,4,NA
"2020-05-13","West Virginia","WV",1398,58,NA,20,0,NA
"2020-05-14","West Virginia","WV",1427,60,NA,29,2,NA
"2020-05-15","West Virginia","WV",1447,64,NA,20,4,NA
"2020-05-16","West Virginia","WV",1470,64,NA,23,0,NA
"2020-05-17","West Virginia","WV",1492,67,NA,22,3,NA
"2020-05-18","West Virginia","WV",1502,68,NA,10,1,NA
"2020-05-19","West Virginia","WV",1502,68,NA,0,0,NA
"2020-05-20","West Virginia","WV",1567,69,NA,65,1,NA
"2020-05-21","West Virginia","WV",1593,70,NA,26,1,NA
"2020-05-22","West Virginia","WV",1705,72,NA,112,2,NA
"2020-05-23","West Virginia","WV",1705,72,NA,0,0,NA
"2020-05-24","West Virginia","WV",1759,72,NA,54,0,NA
"2020-05-25","West Virginia","WV",1774,72,NA,15,0,NA
"2020-05-26","West Virginia","WV",1774,72,NA,0,0,NA
"2020-05-27","West Virginia","WV",1899,74,NA,125,2,NA
"2020-05-28","West Virginia","WV",1935,74,NA,36,0,NA
"2020-05-29","West Virginia","WV",1951,74,NA,16,0,NA
"2020-05-30","West Virginia","WV",1989,75,NA,38,1,NA
"2020-05-31","West Virginia","WV",2010,75,NA,21,0,NA
"2020-06-01","West Virginia","WV",2028,76,NA,18,1,NA
"2020-06-02","West Virginia","WV",2056,78,NA,28,2,NA
"2020-06-03","West Virginia","WV",2077,78,NA,21,0,NA
"2020-06-04","West Virginia","WV",2102,79,NA,25,1,NA
"2020-06-05","West Virginia","WV",2119,84,NA,17,5,NA
"2020-06-06","West Virginia","WV",2136,84,NA,17,0,NA
"2020-06-07","West Virginia","WV",2144,84,NA,8,0,NA
"2020-06-08","West Virginia","WV",2161,84,NA,17,0,NA
"2020-06-09","West Virginia","WV",2169,84,NA,8,0,NA
"2020-06-10","West Virginia","WV",2194,85,NA,25,1,NA
"2020-06-11","West Virginia","WV",2217,86,NA,23,1,NA
"2020-06-12","West Virginia","WV",2249,88,NA,32,2,NA
"2020-06-13","West Virginia","WV",2274,88,NA,25,0,NA
"2020-06-14","West Virginia","WV",2290,88,NA,16,0,NA
"2020-06-15","West Virginia","WV",2322,88,NA,32,0,NA
"2020-06-16","West Virginia","WV",2341,88,NA,19,0,NA
"2020-06-17","West Virginia","WV",2376,88,NA,35,0,NA
"2020-06-18","West Virginia","WV",2418,88,NA,42,0,NA
"2020-06-19","West Virginia","WV",2468,88,NA,50,0,NA
"2020-06-20","West Virginia","WV",2500,88,NA,32,0,NA
"2020-06-21","West Virginia","WV",2533,89,NA,33,1,NA
"2020-06-22","West Virginia","WV",2552,89,NA,19,0,NA
"2020-06-23","West Virginia","WV",2593,92,NA,41,3,NA
"2020-06-24","West Virginia","WV",2631,92,NA,38,0,NA
"2020-06-25","West Virginia","WV",2694,92,NA,63,0,NA
"2020-06-26","West Virginia","WV",2730,92,NA,36,0,NA
"2020-06-27","West Virginia","WV",2782,93,NA,52,1,NA
"2020-06-28","West Virginia","WV",2832,93,NA,50,0,NA
"2020-06-29","West Virginia","WV",2870,93,NA,38,0,NA
"2020-06-30","West Virginia","WV",2905,93,NA,35,0,NA
"2020-07-01","West Virginia","WV",2979,93,NA,74,0,NA
"2020-07-02","West Virginia","WV",3053,93,NA,74,0,NA
"2020-07-03","West Virginia","WV",3126,93,NA,73,0,NA
"2020-07-04","West Virginia","WV",3205,94,NA,79,1,NA
"2020-07-05","West Virginia","WV",3262,94,NA,57,0,NA
"2020-07-06","West Virginia","WV",3442,95,NA,180,1,NA
"2020-07-07","West Virginia","WV",3505,95,NA,63,0,NA
"2020-07-08","West Virginia","WV",3707,95,NA,202,0,NA
"2020-07-09","West Virginia","WV",3826,95,NA,119,0,NA
"2020-07-10","West Virginia","WV",3983,95,NA,157,0,NA
"2020-07-11","West Virginia","WV",4146,96,NA,163,1,NA
"2020-07-12","West Virginia","WV",4244,96,NA,98,0,NA
"2020-07-13","West Virginia","WV",4313,97,NA,69,1,NA
"2020-07-14","West Virginia","WV",4407,97,NA,94,0,NA
"2020-07-15","West Virginia","WV",4557,98,NA,150,1,NA
"2020-07-16","West Virginia","WV",4657,99,NA,100,1,NA
"2020-07-17","West Virginia","WV",4783,100,NA,126,1,NA
"2020-07-18","West Virginia","WV",4894,100,NA,111,0,NA
"2020-07-19","West Virginia","WV",4990,100,NA,96,0,NA
"2020-07-20","West Virginia","WV",5084,100,NA,94,0,NA
"2020-07-21","West Virginia","WV",5172,101,NA,88,1,NA
"2020-07-22","West Virginia","WV",5212,101,NA,40,0,NA
"2020-07-23","West Virginia","WV",5452,102,NA,240,1,NA
"2020-07-24","West Virginia","WV",5653,103,NA,201,1,NA
