"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Iowa","IA",1899,49,163,189,8,21
"2020-04-15","Iowa","IA",1995,53,171,96,4,8
"2020-04-16","Iowa","IA",2141,60,175,146,7,4
"2020-04-17","Iowa","IA",2332,64,183,191,4,8
"2020-04-18","Iowa","IA",2513,74,193,181,10,10
"2020-04-19","Iowa","IA",2902,75,198,389,1,5
"2020-04-20","Iowa","IA",3159,79,214,257,4,16
"2020-04-21","Iowa","IA",3641,83,214,482,4,0
"2020-04-22","Iowa","IA",3748,90,272,107,7,58
"2020-04-23","Iowa","IA",3924,96,282,176,6,10
"2020-04-24","Iowa","IA",4445,107,278,521,11,-4
"2020-04-25","Iowa","IA",5092,112,293,647,5,15
"2020-04-26","Iowa","IA",5476,118,286,384,6,-7
"2020-04-27","Iowa","IA",5868,127,300,392,9,14
"2020-04-28","Iowa","IA",6376,136,NA,508,9,NA
"2020-04-29","Iowa","IA",6843,148,NA,467,12,NA
"2020-04-30","Iowa","IA",7145,162,NA,302,14,NA
"2020-05-01","Iowa","IA",7884,170,NA,739,8,NA
"2020-05-02","Iowa","IA",8643,175,NA,759,5,NA
"2020-05-03","Iowa","IA",9175,184,NA,532,9,NA
"2020-05-04","Iowa","IA",9703,188,NA,528,4,NA
"2020-05-05","Iowa","IA",10111,207,NA,408,19,NA
"2020-05-06","Iowa","IA",10404,219,NA,293,12,NA
"2020-05-07","Iowa","IA",11059,231,NA,655,12,NA
"2020-05-08","Iowa","IA",11457,243,NA,398,12,NA
"2020-05-09","Iowa","IA",11671,252,NA,214,9,NA
"2020-05-10","Iowa","IA",11959,265,NA,288,13,NA
"2020-05-11","Iowa","IA",12373,271,NA,414,6,NA
"2020-05-12","Iowa","IA",12912,289,NA,539,18,NA
"2020-05-13","Iowa","IA",13289,306,NA,377,17,NA
"2020-05-14","Iowa","IA",13675,318,NA,386,12,NA
"2020-05-15","Iowa","IA",14049,336,NA,374,18,NA
"2020-05-16","Iowa","IA",14328,346,NA,279,10,NA
"2020-05-17","Iowa","IA",14651,351,NA,323,5,NA
"2020-05-18","Iowa","IA",14955,355,NA,304,4,NA
"2020-05-19","Iowa","IA",15296,367,NA,341,12,NA
"2020-05-20","Iowa","IA",15620,393,NA,324,26,NA
"2020-05-21","Iowa","IA",16170,410,NA,550,17,NA
"2020-05-22","Iowa","IA",16492,424,NA,322,14,NA
"2020-05-23","Iowa","IA",16898,446,NA,406,22,NA
"2020-05-24","Iowa","IA",17251,456,NA,353,10,NA
"2020-05-25","Iowa","IA",17557,456,NA,306,0,NA
"2020-05-26","Iowa","IA",17703,477,NA,146,21,NA
"2020-05-27","Iowa","IA",18369,496,NA,666,19,NA
"2020-05-28","Iowa","IA",18586,506,NA,217,10,NA
"2020-05-29","Iowa","IA",18957,524,NA,371,18,NA
"2020-05-30","Iowa","IA",19244,531,NA,287,7,NA
"2020-05-31","Iowa","IA",19552,535,NA,308,4,NA
"2020-06-01","Iowa","IA",19699,555,NA,147,20,NA
"2020-06-02","Iowa","IA",20019,561,NA,320,6,NA
"2020-06-03","Iowa","IA",20300,574,NA,281,13,NA
"2020-06-04","Iowa","IA",20806,583,NA,506,9,NA
"2020-06-05","Iowa","IA",21154,593,NA,348,10,NA
"2020-06-06","Iowa","IA",21478,599,NA,324,6,NA
"2020-06-07","Iowa","IA",21712,605,NA,234,6,NA
"2020-06-08","Iowa","IA",22007,617,NA,295,12,NA
"2020-06-09","Iowa","IA",22237,626,NA,230,9,NA
"2020-06-10","Iowa","IA",22626,631,NA,389,5,NA
"2020-06-11","Iowa","IA",22973,640,NA,347,9,NA
"2020-06-12","Iowa","IA",23350,644,NA,377,4,NA
"2020-06-13","Iowa","IA",23717,650,NA,367,6,NA
"2020-06-14","Iowa","IA",23926,652,NA,209,2,NA
"2020-06-15","Iowa","IA",24082,658,NA,156,6,NA
"2020-06-16","Iowa","IA",24179,665,NA,97,7,NA
"2020-06-17","Iowa","IA",24460,675,NA,281,10,NA
"2020-06-18","Iowa","IA",24861,680,NA,401,5,NA
"2020-06-19","Iowa","IA",25274,681,NA,413,1,NA
"2020-06-20","Iowa","IA",25496,681,NA,222,0,NA
"2020-06-21","Iowa","IA",25963,686,NA,467,5,NA
