"date","state","state_abbr","positive","death","hospitalized","positiveIncrease","deathIncrease","hospitalIncrease"
"2020-04-14","Missouri","MO",4815,151,1041,247,23,53
"2020-04-15","Missouri","MO",4876,154,1024,61,3,-17
"2020-04-16","Missouri","MO",5265,170,1043,389,16,19
"2020-04-17","Missouri","MO",5469,186,1043,204,16,0
"2020-04-18","Missouri","MO",5652,197,875,183,11,-168
"2020-04-19","Missouri","MO",5808,199,875,156,2,0
"2020-04-20","Missouri","MO",5953,210,873,145,11,-2
"2020-04-21","Missouri","MO",6162,226,1001,209,16,128
"2020-04-22","Missouri","MO",6376,241,1001,214,15,0
"2020-04-23","Missouri","MO",6593,253,884,217,12,-117
"2020-04-24","Missouri","MO",6867,271,877,274,18,-7
"2020-04-25","Missouri","MO",7013,279,850,146,8,-27
"2020-04-26","Missouri","MO",7193,281,679,180,2,-171
"2020-04-27","Missouri","MO",7377,343,679,184,62,0
"2020-04-28","Missouri","MO",7516,330,NA,139,-13,NA
"2020-04-29","Missouri","MO",7761,339,NA,245,9,NA
"2020-04-30","Missouri","MO",7953,351,NA,192,12,NA
"2020-05-01","Missouri","MO",8284,361,NA,331,10,NA
"2020-05-02","Missouri","MO",8527,377,NA,243,16,NA
"2020-05-03","Missouri","MO",8696,383,NA,169,6,NA
"2020-05-04","Missouri","MO",9018,389,NA,322,6,NA
"2020-05-05","Missouri","MO",9204,412,NA,186,23,NA
"2020-05-06","Missouri","MO",9409,431,NA,205,19,NA
"2020-05-07","Missouri","MO",9622,453,NA,213,22,NA
"2020-05-08","Missouri","MO",9764,487,NA,142,34,NA
"2020-05-09","Missouri","MO",9939,497,NA,175,10,NA
"2020-05-10","Missouri","MO",10078,505,NA,139,8,NA
"2020-05-11","Missouri","MO",10174,518,NA,96,13,NA
"2020-05-12","Missouri","MO",10297,534,NA,123,16,NA
"2020-05-13","Missouri","MO",10436,556,NA,139,22,NA
"2020-05-14","Missouri","MO",10627,571,NA,191,15,NA
"2020-05-15","Missouri","MO",10821,586,NA,194,15,NA
"2020-05-16","Missouri","MO",11000,599,NA,179,13,NA
"2020-05-17","Missouri","MO",11133,605,NA,133,6,NA
"2020-05-18","Missouri","MO",11264,616,NA,131,11,NA
"2020-05-19","Missouri","MO",11414,636,NA,150,20,NA
"2020-05-20","Missouri","MO",11562,645,NA,148,9,NA
"2020-05-21","Missouri","MO",11728,673,NA,166,28,NA
